Subject,Predicate,Object
20705_ac2a0325,hasTopology,Sparse
20705_ac2a0325,hasStructure,Asymmetric
22919_3ee91d1a,hasMaterial,"Nylon 6/6, Steel, Aluminum"
22919_3ee91d1a,belongsToFamily,medium_rotor
22919_3ee91d1a,hasComplexityLevel,Medium
22919_3ee91d1a,hasTopology,Moderate
22919_3ee91d1a,hasStructure,Asymmetric
23342_7193a931,hasMaterial,"Steel, Stainless Steel, Brass"
23342_7193a931,belongsToFamily,simple_rotor
23342_7193a931,hasComplexityLevel,Low
23342_7193a931,hasTopology,Sparse
23342_7193a931,hasStructure,Asymmetric
21563_c72d37a2,hasMaterial,Steel
21563_c72d37a2,belongsToFamily,medium_rotor
21563_c72d37a2,hasComplexityLevel,Medium
21563_c72d37a2,hasTopology,Moderate
21563_c72d37a2,hasStructure,Asymmetric
23214_0c411aa1,hasMaterial,Steel
23214_0c411aa1,belongsToFamily,medium_rotor
23214_0c411aa1,hasComplexityLevel,Medium
23214_0c411aa1,hasTopology,Moderate
23214_0c411aa1,hasStructure,Asymmetric
21619_19435db0,hasMaterial,Steel
21619_19435db0,belongsToFamily,simple_rotor
21619_19435db0,hasComplexityLevel,Low
21619_19435db0,hasTopology,Sparse
21619_19435db0,hasStructure,Asymmetric
22900_09de4c7a,hasMaterial,Steel
22900_09de4c7a,belongsToFamily,high_complexity_rotor
22900_09de4c7a,hasComplexityLevel,High
22900_09de4c7a,hasTopology,Dense
22900_09de4c7a,hasStructure,Asymmetric
21570_9cb1d1c4,hasMaterial,"Bronze, Gold, Brass"
21570_9cb1d1c4,belongsToFamily,simple_rotor
21570_9cb1d1c4,hasComplexityLevel,Low
21570_9cb1d1c4,hasTopology,Sparse
21570_9cb1d1c4,hasStructure,Asymmetric
21051_5d118b91,hasMaterial,Steel
21051_5d118b91,belongsToFamily,simple_rotor
21051_5d118b91,hasComplexityLevel,Low
21051_5d118b91,hasTopology,Sparse
21051_5d118b91,hasStructure,Asymmetric
21614_5d6afa62,hasMaterial,Steel
21614_5d6afa62,belongsToFamily,simple_rotor
21614_5d6afa62,hasComplexityLevel,Low
21614_5d6afa62,hasTopology,Sparse
21614_5d6afa62,hasStructure,Asymmetric
21974_1997ebc3,hasMaterial,Steel
21974_1997ebc3,belongsToFamily,medium_rotor
21974_1997ebc3,hasComplexityLevel,Medium
21974_1997ebc3,hasTopology,Moderate
21974_1997ebc3,hasStructure,Asymmetric
22652_dc7405ef,hasMaterial,"Steel, ABS Plastic, Brass"
22652_dc7405ef,belongsToFamily,high_complexity_rotor
22652_dc7405ef,hasComplexityLevel,High
22652_dc7405ef,hasTopology,Dense
22652_dc7405ef,hasStructure,Symmetric
20341_6a1588fb,hasMaterial,"Aluminum, Anodized Red, Rubber, Silicone"
20341_6a1588fb,belongsToFamily,simple_rotor
20341_6a1588fb,hasComplexityLevel,Low
20341_6a1588fb,hasTopology,Sparse
20341_6a1588fb,hasStructure,Asymmetric
21426_51651a10,hasMaterial,Steel
21426_51651a10,belongsToFamily,simple_rotor
21426_51651a10,hasComplexityLevel,Low
21426_51651a10,hasTopology,Sparse
21426_51651a10,hasStructure,Asymmetric
22298_51433023,hasMaterial,Steel
22298_51433023,belongsToFamily,complex_assembly
22298_51433023,hasComplexityLevel,High
22298_51433023,hasTopology,Dense
22298_51433023,hasStructure,Asymmetric
22491_a33562ad,hasMaterial,Steel
22491_a33562ad,belongsToFamily,complex_assembly
22491_a33562ad,hasComplexityLevel,High
22491_a33562ad,hasTopology,Dense
22491_a33562ad,hasStructure,Asymmetric
20421_0fd51709,hasMaterial,Generic
20421_0fd51709,belongsToFamily,high_complexity_rotor
20421_0fd51709,hasComplexityLevel,High
20421_0fd51709,hasTopology,Dense
20421_0fd51709,hasStructure,Symmetric
23136_2b469508,hasMaterial,"Acrylic, Clear, Steel, Aluminum"
23136_2b469508,belongsToFamily,simple_rotor
23136_2b469508,hasComplexityLevel,Low
23136_2b469508,hasTopology,Sparse
23136_2b469508,hasStructure,Asymmetric
23168_7fdf5427,hasMaterial,Steel
23168_7fdf5427,belongsToFamily,high_complexity_rotor
23168_7fdf5427,hasComplexityLevel,High
23168_7fdf5427,hasTopology,Dense
23168_7fdf5427,hasStructure,Symmetric
20841_1620ae7d,hasMaterial,Steel
20841_1620ae7d,belongsToFamily,simple_rotor
20841_1620ae7d,hasComplexityLevel,Low
20841_1620ae7d,hasTopology,Sparse
20841_1620ae7d,hasStructure,Asymmetric
20216_89b90993,hasMaterial,"Steel, Mild"
20216_89b90993,belongsToFamily,simple_rotor
20216_89b90993,hasComplexityLevel,Low
20216_89b90993,hasTopology,Sparse
20216_89b90993,hasStructure,Symmetric
20157_db99ab88,hasMaterial,"Steel, Mild"
20157_db99ab88,belongsToFamily,medium_rotor
20157_db99ab88,hasComplexityLevel,Medium
20157_db99ab88,hasTopology,Sparse
20157_db99ab88,hasStructure,Asymmetric
21329_1bfecd1d,hasMaterial,Aluminum
21329_1bfecd1d,belongsToFamily,high_complexity_rotor
21329_1bfecd1d,hasComplexityLevel,High
21329_1bfecd1d,hasTopology,Dense
21329_1bfecd1d,hasStructure,Symmetric
23403_e539620b,hasMaterial,Steel
23403_e539620b,belongsToFamily,simple_rotor
23403_e539620b,hasComplexityLevel,Low
23403_e539620b,hasTopology,Sparse
23403_e539620b,hasStructure,Asymmetric
22074_c0265b0d,hasMaterial,Steel
22074_c0265b0d,belongsToFamily,medium_rotor
22074_c0265b0d,hasComplexityLevel,Medium
22074_c0265b0d,hasTopology,Sparse
22074_c0265b0d,hasStructure,Asymmetric
21281_6e562106,hasMaterial,Steel
21281_6e562106,belongsToFamily,medium_rotor
21281_6e562106,hasComplexityLevel,Medium
21281_6e562106,hasTopology,Moderate
21281_6e562106,hasStructure,Asymmetric
21793_4ad5e2c0,hasMaterial,Steel
21793_4ad5e2c0,belongsToFamily,simple_rotor
21793_4ad5e2c0,hasComplexityLevel,Low
21793_4ad5e2c0,hasTopology,Sparse
21793_4ad5e2c0,hasStructure,Asymmetric
20319_9f53cd7c,hasMaterial,"Steel, Mild, Leather, Dark Brown, Rubber, Nitrile"
20319_9f53cd7c,belongsToFamily,medium_rotor
20319_9f53cd7c,hasComplexityLevel,Medium
20319_9f53cd7c,hasTopology,Moderate
20319_9f53cd7c,hasStructure,Asymmetric
23387_c4aa9424,hasMaterial,Steel
23387_c4aa9424,belongsToFamily,simple_rotor
23387_c4aa9424,hasComplexityLevel,Low
23387_c4aa9424,hasTopology,Sparse
23387_c4aa9424,hasStructure,Asymmetric
22892_68138f24,hasMaterial,Steel
22892_68138f24,belongsToFamily,symmetric_rotor
22892_68138f24,hasComplexityLevel,Medium
22892_68138f24,hasTopology,Moderate
22892_68138f24,hasStructure,Symmetric
21300_ec7da33e,hasMaterial,Steel
21300_ec7da33e,belongsToFamily,high_complexity_rotor
21300_ec7da33e,hasComplexityLevel,High
21300_ec7da33e,hasTopology,Dense
21300_ec7da33e,hasStructure,Symmetric
21805_2ba39d00,hasMaterial,Steel
21805_2ba39d00,belongsToFamily,high_complexity_rotor
21805_2ba39d00,hasComplexityLevel,High
21805_2ba39d00,hasTopology,Dense
21805_2ba39d00,hasStructure,Symmetric
22442_7d5c5d5f,hasMaterial,Steel
22442_7d5c5d5f,belongsToFamily,high_complexity_rotor
22442_7d5c5d5f,hasComplexityLevel,High
22442_7d5c5d5f,hasTopology,Dense
22442_7d5c5d5f,hasStructure,Asymmetric
21009_907a2a95,hasMaterial,Steel
21009_907a2a95,belongsToFamily,medium_rotor
21009_907a2a95,hasComplexityLevel,Medium
21009_907a2a95,hasTopology,Moderate
21009_907a2a95,hasStructure,Asymmetric
21806_616e985a,hasMaterial,Steel
21806_616e985a,belongsToFamily,simple_rotor
21806_616e985a,hasComplexityLevel,Low
21806_616e985a,hasTopology,Sparse
21806_616e985a,hasStructure,Asymmetric
21352_d60bc953,hasMaterial,"Steel, Mild, Steel"
21352_d60bc953,belongsToFamily,complex_assembly
21352_d60bc953,hasComplexityLevel,High
21352_d60bc953,hasTopology,Dense
21352_d60bc953,hasStructure,Asymmetric
22886_a6331748,hasMaterial,Steel
22886_a6331748,belongsToFamily,symmetric_rotor
22886_a6331748,hasComplexityLevel,Medium
22886_a6331748,hasTopology,Moderate
22886_a6331748,hasStructure,Symmetric
22142_7891a26a,hasMaterial,Steel
22142_7891a26a,belongsToFamily,simple_rotor
22142_7891a26a,hasComplexityLevel,Low
22142_7891a26a,hasTopology,Sparse
22142_7891a26a,hasStructure,Asymmetric
22331_152ee5c0,hasMaterial,Aluminum
22331_152ee5c0,belongsToFamily,high_complexity_rotor
22331_152ee5c0,hasComplexityLevel,High
22331_152ee5c0,hasTopology,Dense
22331_152ee5c0,hasStructure,Symmetric
23128_cb135b1b,hasMaterial,Steel
23128_cb135b1b,belongsToFamily,medium_rotor
23128_cb135b1b,hasComplexityLevel,Medium
23128_cb135b1b,hasTopology,Moderate
23128_cb135b1b,hasStructure,Asymmetric
22653_58d6287d,hasMaterial,Steel
22653_58d6287d,belongsToFamily,simple_rotor
22653_58d6287d,hasComplexityLevel,Low
22653_58d6287d,hasTopology,Sparse
22653_58d6287d,hasStructure,Asymmetric
23368_648717d8,hasMaterial,"Phenolic Resin, Copper, Steel"
23368_648717d8,belongsToFamily,medium_rotor
23368_648717d8,hasComplexityLevel,Medium
23368_648717d8,hasTopology,Moderate
23368_648717d8,hasStructure,Asymmetric
23501_6c48b3c1,hasMaterial,"Steel, Palladium"
23501_6c48b3c1,belongsToFamily,medium_rotor
23501_6c48b3c1,hasComplexityLevel,Medium
23501_6c48b3c1,hasTopology,Moderate
23501_6c48b3c1,hasStructure,Asymmetric
21024_9be3d461,hasMaterial,Steel
21024_9be3d461,belongsToFamily,high_complexity_rotor
21024_9be3d461,hasComplexityLevel,High
21024_9be3d461,hasTopology,Dense
21024_9be3d461,hasStructure,Asymmetric
19566_19d85d3b,hasMaterial,"Steel, Mild, ABS Plastic"
19566_19d85d3b,belongsToFamily,high_complexity_rotor
19566_19d85d3b,hasComplexityLevel,High
19566_19d85d3b,hasTopology,Dense
19566_19d85d3b,hasStructure,Asymmetric
22134_5e72e871,hasMaterial,Steel
22134_5e72e871,belongsToFamily,medium_rotor
22134_5e72e871,hasComplexityLevel,Medium
22134_5e72e871,hasTopology,Moderate
22134_5e72e871,hasStructure,Asymmetric
22706_58a933f4,hasMaterial,Steel
22706_58a933f4,belongsToFamily,symmetric_rotor
22706_58a933f4,hasComplexityLevel,Medium
22706_58a933f4,hasTopology,Moderate
22706_58a933f4,hasStructure,Symmetric
20823_f144e996,hasMaterial,Steel
20823_f144e996,belongsToFamily,medium_rotor
20823_f144e996,hasComplexityLevel,Medium
20823_f144e996,hasTopology,Moderate
20823_f144e996,hasStructure,Asymmetric
23406_1d36b046,hasMaterial,Steel
23406_1d36b046,belongsToFamily,simple_rotor
23406_1d36b046,hasComplexityLevel,Low
23406_1d36b046,hasTopology,Sparse
23406_1d36b046,hasStructure,Asymmetric
22717_08784417,hasMaterial,Steel
22717_08784417,belongsToFamily,complex_assembly
22717_08784417,hasComplexityLevel,High
22717_08784417,hasTopology,Dense
22717_08784417,hasStructure,Symmetric
23414_f7d4a688,hasMaterial,"Plastic, Glass, Cast, Clear"
23414_f7d4a688,belongsToFamily,medium_rotor
23414_f7d4a688,hasComplexityLevel,Medium
23414_f7d4a688,hasTopology,Moderate
23414_f7d4a688,hasStructure,Asymmetric
21692_777db9e2,hasMaterial,"Steel, Rubber, Silicone"
21692_777db9e2,belongsToFamily,symmetric_rotor
21692_777db9e2,hasComplexityLevel,Medium
21692_777db9e2,hasTopology,Moderate
21692_777db9e2,hasStructure,Symmetric
20792_d2ea0500,hasMaterial,Aluminum
20792_d2ea0500,belongsToFamily,symmetric_rotor
20792_d2ea0500,hasComplexityLevel,Medium
20792_d2ea0500,hasTopology,Sparse
20792_d2ea0500,hasStructure,Symmetric
20926_4c0f33f6,hasMaterial,"Wood, Glass, Cast, Clear"
20926_4c0f33f6,belongsToFamily,symmetric_rotor
20926_4c0f33f6,hasComplexityLevel,Medium
20926_4c0f33f6,hasTopology,Moderate
20926_4c0f33f6,hasStructure,Symmetric
21248_0a862e3e,hasMaterial,Steel
21248_0a862e3e,belongsToFamily,symmetric_rotor
21248_0a862e3e,hasComplexityLevel,Medium
21248_0a862e3e,hasTopology,Moderate
21248_0a862e3e,hasStructure,Symmetric
22365_a4eb929c,hasMaterial,Steel
22365_a4eb929c,belongsToFamily,symmetric_rotor
22365_a4eb929c,hasComplexityLevel,Medium
22365_a4eb929c,hasTopology,Moderate
22365_a4eb929c,hasStructure,Symmetric
22257_6fb4c50c,hasMaterial,Steel
22257_6fb4c50c,belongsToFamily,simple_rotor
22257_6fb4c50c,hasComplexityLevel,Low
22257_6fb4c50c,hasTopology,Sparse
22257_6fb4c50c,hasStructure,Asymmetric
20674_2fb6cabd,hasMaterial,Steel
20674_2fb6cabd,belongsToFamily,simple_rotor
20674_2fb6cabd,hasComplexityLevel,Low
20674_2fb6cabd,hasTopology,Sparse
20674_2fb6cabd,hasStructure,Asymmetric
22028_776fbf0d,hasMaterial,Steel
22028_776fbf0d,belongsToFamily,complex_assembly
22028_776fbf0d,hasComplexityLevel,High
22028_776fbf0d,hasTopology,Dense
22028_776fbf0d,hasStructure,Symmetric
23036_7f9d143f,hasMaterial,"Steel, Platinum"
23036_7f9d143f,belongsToFamily,medium_rotor
23036_7f9d143f,hasComplexityLevel,Medium
23036_7f9d143f,hasTopology,Moderate
23036_7f9d143f,hasStructure,Asymmetric
20743_c8ea8159,hasMaterial,Steel
20743_c8ea8159,belongsToFamily,medium_rotor
20743_c8ea8159,hasComplexityLevel,Medium
20743_c8ea8159,hasTopology,Moderate
20743_c8ea8159,hasStructure,Asymmetric
22668_9c30f6c0,hasMaterial,Steel
22668_9c30f6c0,belongsToFamily,simple_rotor
22668_9c30f6c0,hasComplexityLevel,Low
22668_9c30f6c0,hasTopology,Sparse
22668_9c30f6c0,hasStructure,Asymmetric
22266_078a1f68,hasMaterial,Polystyrene
22266_078a1f68,belongsToFamily,medium_rotor
22266_078a1f68,hasComplexityLevel,Medium
22266_078a1f68,hasTopology,Moderate
22266_078a1f68,hasStructure,Asymmetric
21882_795be793,hasMaterial,Steel
21882_795be793,belongsToFamily,simple_rotor
21882_795be793,hasComplexityLevel,Low
21882_795be793,hasTopology,Sparse
21882_795be793,hasStructure,Asymmetric
21601_360ce1c7,hasMaterial,Steel
21601_360ce1c7,belongsToFamily,medium_rotor
21601_360ce1c7,hasComplexityLevel,Medium
21601_360ce1c7,hasTopology,Moderate
21601_360ce1c7,hasStructure,Asymmetric
23102_211ad1db,hasMaterial,Steel
23102_211ad1db,belongsToFamily,symmetric_rotor
23102_211ad1db,hasComplexityLevel,Medium
23102_211ad1db,hasTopology,Moderate
23102_211ad1db,hasStructure,Symmetric
21092_32622a83,hasMaterial,"Steel, Bamboo"
21092_32622a83,belongsToFamily,medium_rotor
21092_32622a83,hasComplexityLevel,Medium
21092_32622a83,hasTopology,Moderate
21092_32622a83,hasStructure,Asymmetric
23039_b3d04774,hasMaterial,Bamboo
23039_b3d04774,belongsToFamily,simple_rotor
23039_b3d04774,hasComplexityLevel,Low
23039_b3d04774,hasTopology,Sparse
23039_b3d04774,hasStructure,Asymmetric
23132_1847c4ef,hasMaterial,Steel
23132_1847c4ef,belongsToFamily,medium_rotor
23132_1847c4ef,hasComplexityLevel,Medium
23132_1847c4ef,hasTopology,Moderate
23132_1847c4ef,hasStructure,Asymmetric
19810_f77c5501,hasMaterial,"Steel, Mild"
19810_f77c5501,belongsToFamily,medium_rotor
19810_f77c5501,hasComplexityLevel,Medium
19810_f77c5501,hasTopology,Moderate
19810_f77c5501,hasStructure,Asymmetric
20385_f2d30908,hasMaterial,"Aluminum 6061, Glass"
20385_f2d30908,belongsToFamily,simple_rotor
20385_f2d30908,hasComplexityLevel,Low
20385_f2d30908,hasTopology,Sparse
20385_f2d30908,hasStructure,Asymmetric
22727_c514268a,hasMaterial,"Wood, Gold, Bamboo"
22727_c514268a,belongsToFamily,medium_rotor
22727_c514268a,hasComplexityLevel,Medium
22727_c514268a,hasTopology,Moderate
22727_c514268a,hasStructure,Asymmetric
22278_12f1fb79,hasMaterial,Steel
22278_12f1fb79,belongsToFamily,high_complexity_rotor
22278_12f1fb79,hasComplexityLevel,High
22278_12f1fb79,hasTopology,Dense
22278_12f1fb79,hasStructure,Symmetric
21599_80057f94,hasMaterial,"Steel, Glass, Cast, Clear"
21599_80057f94,belongsToFamily,simple_rotor
21599_80057f94,hasComplexityLevel,Low
21599_80057f94,hasTopology,Sparse
21599_80057f94,hasStructure,Asymmetric
23226_8d1b5098,hasMaterial,Steel
23226_8d1b5098,belongsToFamily,complex_assembly
23226_8d1b5098,hasComplexityLevel,High
23226_8d1b5098,hasTopology,Dense
23226_8d1b5098,hasStructure,Asymmetric
21292_f94bd96b,hasMaterial,Aluminum 6061
21292_f94bd96b,belongsToFamily,medium_rotor
21292_f94bd96b,hasComplexityLevel,Medium
21292_f94bd96b,hasTopology,Moderate
21292_f94bd96b,hasStructure,Asymmetric
23502_5a80f907,hasMaterial,"Steel, Glass, Cast, Clear"
23502_5a80f907,belongsToFamily,medium_rotor
23502_5a80f907,hasComplexityLevel,Medium
23502_5a80f907,hasTopology,Moderate
23502_5a80f907,hasStructure,Asymmetric
23144_88ca00a5,hasMaterial,Steel
23144_88ca00a5,belongsToFamily,complex_assembly
23144_88ca00a5,hasComplexityLevel,High
23144_88ca00a5,hasTopology,Dense
23144_88ca00a5,hasStructure,Asymmetric
23048_8a1a5553,hasMaterial,Steel
23048_8a1a5553,belongsToFamily,high_complexity_rotor
23048_8a1a5553,hasComplexityLevel,High
23048_8a1a5553,hasTopology,Dense
23048_8a1a5553,hasStructure,Asymmetric
20278_d442e77d,hasMaterial,"Steel, Mild, Wood, Aluminum, Anodized Blue"
20278_d442e77d,belongsToFamily,medium_rotor
20278_d442e77d,hasComplexityLevel,Medium
20278_d442e77d,hasTopology,Moderate
20278_d442e77d,hasStructure,Asymmetric
21202_e452c491,hasMaterial,"Steel, Mild"
21202_e452c491,belongsToFamily,medium_rotor
21202_e452c491,hasComplexityLevel,Medium
21202_e452c491,hasTopology,Moderate
21202_e452c491,hasStructure,Asymmetric
23026_e6f08109,hasMaterial,"Titanium, Steel"
23026_e6f08109,belongsToFamily,medium_rotor
23026_e6f08109,hasComplexityLevel,Medium
23026_e6f08109,hasTopology,Moderate
23026_e6f08109,hasStructure,Asymmetric
20822_5bb36119,hasMaterial,Steel
20822_5bb36119,belongsToFamily,simple_rotor
20822_5bb36119,hasComplexityLevel,Low
20822_5bb36119,hasTopology,Sparse
20822_5bb36119,hasStructure,Symmetric
22405_20f11d58,hasMaterial,Steel
22405_20f11d58,belongsToFamily,high_complexity_rotor
22405_20f11d58,hasComplexityLevel,High
22405_20f11d58,hasTopology,Dense
22405_20f11d58,hasStructure,Asymmetric
20188_98b86c0f,hasMaterial,ABS Plastic
20188_98b86c0f,belongsToFamily,simple_rotor
20188_98b86c0f,hasComplexityLevel,Low
20188_98b86c0f,hasTopology,Sparse
20188_98b86c0f,hasStructure,Asymmetric
20349_a12428da,hasMaterial,"Steel, Mild, Wood"
20349_a12428da,belongsToFamily,medium_rotor
20349_a12428da,hasComplexityLevel,Medium
20349_a12428da,hasTopology,Moderate
20349_a12428da,hasStructure,Asymmetric
21244_24c3ce72,hasMaterial,"Steel, Mild, Stainless Steel, 440C, rubber, Black"
21244_24c3ce72,belongsToFamily,complex_assembly
21244_24c3ce72,hasComplexityLevel,High
21244_24c3ce72,hasTopology,Dense
21244_24c3ce72,hasStructure,Asymmetric
21274_2fb8c3f5,hasMaterial,Steel
21274_2fb8c3f5,belongsToFamily,simple_rotor
21274_2fb8c3f5,hasComplexityLevel,Low
21274_2fb8c3f5,hasTopology,Sparse
21274_2fb8c3f5,hasStructure,Asymmetric
20898_5f5b9bc7,hasMaterial,Steel
20898_5f5b9bc7,belongsToFamily,simple_rotor
20898_5f5b9bc7,hasComplexityLevel,Low
20898_5f5b9bc7,hasTopology,Sparse
20898_5f5b9bc7,hasStructure,Asymmetric
22440_014f1bac,hasMaterial,Steel
22440_014f1bac,belongsToFamily,medium_rotor
22440_014f1bac,hasComplexityLevel,Medium
22440_014f1bac,hasTopology,Moderate
22440_014f1bac,hasStructure,Asymmetric
22199_8ec9eeb2,hasMaterial,"Steel, Aluminum"
22199_8ec9eeb2,belongsToFamily,medium_rotor
22199_8ec9eeb2,hasComplexityLevel,Medium
22199_8ec9eeb2,hasTopology,Moderate
22199_8ec9eeb2,hasStructure,Asymmetric
22729_232da678,hasMaterial,Steel
22729_232da678,belongsToFamily,medium_rotor
22729_232da678,hasComplexityLevel,Medium
22729_232da678,hasTopology,Moderate
22729_232da678,hasStructure,Asymmetric
20636_ca9eb29a,hasMaterial,"Steel, Wood"
20636_ca9eb29a,belongsToFamily,high_complexity_rotor
20636_ca9eb29a,hasComplexityLevel,High
20636_ca9eb29a,hasTopology,Dense
20636_ca9eb29a,hasStructure,Asymmetric
21611_1d3ff1b6,hasMaterial,Steel
21611_1d3ff1b6,belongsToFamily,simple_rotor
21611_1d3ff1b6,hasComplexityLevel,Low
21611_1d3ff1b6,hasTopology,Sparse
21611_1d3ff1b6,hasStructure,Asymmetric
22125_e3a4cad4,hasMaterial,Steel
22125_e3a4cad4,belongsToFamily,complex_assembly
22125_e3a4cad4,hasComplexityLevel,High
22125_e3a4cad4,hasTopology,Dense
22125_e3a4cad4,hasStructure,Symmetric
21979_29f59427,hasMaterial,Aluminum
21979_29f59427,belongsToFamily,high_complexity_rotor
21979_29f59427,hasComplexityLevel,High
21979_29f59427,hasTopology,Dense
21979_29f59427,hasStructure,Asymmetric
21048_75cc125c,hasMaterial,Steel
21048_75cc125c,belongsToFamily,medium_rotor
21048_75cc125c,hasComplexityLevel,Medium
21048_75cc125c,hasTopology,Sparse
21048_75cc125c,hasStructure,Asymmetric
21831_54ca67d1,hasMaterial,Steel
21831_54ca67d1,belongsToFamily,symmetric_rotor
21831_54ca67d1,hasComplexityLevel,Medium
21831_54ca67d1,hasTopology,Moderate
21831_54ca67d1,hasStructure,Symmetric
22586_ff3651b2,hasMaterial,Steel
22586_ff3651b2,belongsToFamily,medium_rotor
22586_ff3651b2,hasComplexityLevel,Medium
22586_ff3651b2,hasTopology,Moderate
22586_ff3651b2,hasStructure,Asymmetric
21422_b2a6bf27,hasMaterial,Silver
21422_b2a6bf27,belongsToFamily,simple_rotor
21422_b2a6bf27,hasComplexityLevel,Low
21422_b2a6bf27,hasTopology,Sparse
21422_b2a6bf27,hasStructure,Asymmetric
23259_d655fcc1,hasMaterial,Steel
23259_d655fcc1,belongsToFamily,symmetric_rotor
23259_d655fcc1,hasComplexityLevel,Medium
23259_d655fcc1,hasTopology,Moderate
23259_d655fcc1,hasStructure,Symmetric
21497_9833a679,hasMaterial,Steel
21497_9833a679,belongsToFamily,symmetric_rotor
21497_9833a679,hasComplexityLevel,Medium
21497_9833a679,hasTopology,Moderate
21497_9833a679,hasStructure,Symmetric
22245_ca848576,hasMaterial,Steel
22245_ca848576,belongsToFamily,symmetric_rotor
22245_ca848576,hasComplexityLevel,Medium
22245_ca848576,hasTopology,Moderate
22245_ca848576,hasStructure,Symmetric
21848_0fff9631,hasMaterial,Steel
21848_0fff9631,belongsToFamily,simple_rotor
21848_0fff9631,hasComplexityLevel,Low
21848_0fff9631,hasTopology,Sparse
21848_0fff9631,hasStructure,Asymmetric
20731_fbdc7731,hasMaterial,Steel
20731_fbdc7731,belongsToFamily,simple_rotor
20731_fbdc7731,hasComplexityLevel,Low
20731_fbdc7731,hasTopology,Sparse
20731_fbdc7731,hasStructure,Symmetric
21015_10304cb9,hasMaterial,Steel
21015_10304cb9,belongsToFamily,simple_rotor
21015_10304cb9,hasComplexityLevel,Low
21015_10304cb9,hasTopology,Sparse
21015_10304cb9,hasStructure,Asymmetric
23210_f535bfd2,hasMaterial,Wood
23210_f535bfd2,belongsToFamily,simple_rotor
23210_f535bfd2,hasComplexityLevel,Low
23210_f535bfd2,hasTopology,Sparse
23210_f535bfd2,hasStructure,Asymmetric
22784_bcace961,hasMaterial,"Steel, Brass"
22784_bcace961,belongsToFamily,medium_rotor
22784_bcace961,hasComplexityLevel,Medium
22784_bcace961,hasTopology,Moderate
22784_bcace961,hasStructure,Asymmetric
22630_b6010fff,hasMaterial,"Steel, Aluminum"
22630_b6010fff,belongsToFamily,medium_rotor
22630_b6010fff,hasComplexityLevel,Medium
22630_b6010fff,hasTopology,Moderate
22630_b6010fff,hasStructure,Asymmetric
20755_4b5e61bf,hasMaterial,"Polystyrene, Phenolic Resin, Steel"
20755_4b5e61bf,belongsToFamily,medium_rotor
20755_4b5e61bf,hasComplexityLevel,Medium
20755_4b5e61bf,hasTopology,Moderate
20755_4b5e61bf,hasStructure,Asymmetric
23002_4d53fb3f,hasMaterial,Steel
23002_4d53fb3f,belongsToFamily,high_complexity_rotor
23002_4d53fb3f,hasComplexityLevel,High
23002_4d53fb3f,hasTopology,Dense
23002_4d53fb3f,hasStructure,Asymmetric
20291_42287610,hasMaterial,"Steel, Mild"
20291_42287610,belongsToFamily,simple_rotor
20291_42287610,hasComplexityLevel,Low
20291_42287610,hasTopology,Sparse
20291_42287610,hasStructure,Asymmetric
23245_ccd099b6,hasMaterial,Wood
23245_ccd099b6,belongsToFamily,medium_rotor
23245_ccd099b6,hasComplexityLevel,Medium
23245_ccd099b6,hasTopology,Sparse
23245_ccd099b6,hasStructure,Asymmetric
21580_b8b2571b,hasMaterial,Steel
21580_b8b2571b,belongsToFamily,high_complexity_rotor
21580_b8b2571b,hasComplexityLevel,High
21580_b8b2571b,hasTopology,Dense
21580_b8b2571b,hasStructure,Asymmetric
21365_ab403591,hasMaterial,Steel
21365_ab403591,belongsToFamily,medium_rotor
21365_ab403591,hasComplexityLevel,Medium
21365_ab403591,hasTopology,Moderate
21365_ab403591,hasStructure,Asymmetric
22014_5880c417,hasMaterial,Steel
22014_5880c417,belongsToFamily,simple_rotor
22014_5880c417,hasComplexityLevel,Low
22014_5880c417,hasTopology,Sparse
22014_5880c417,hasStructure,Asymmetric
21630_316322ff,hasMaterial,Steel
21630_316322ff,belongsToFamily,simple_rotor
21630_316322ff,hasComplexityLevel,Low
21630_316322ff,hasTopology,Sparse
21630_316322ff,hasStructure,Asymmetric
22349_6f67a96e,hasMaterial,Steel
22349_6f67a96e,belongsToFamily,simple_rotor
22349_6f67a96e,hasComplexityLevel,Low
22349_6f67a96e,hasTopology,Sparse
22349_6f67a96e,hasStructure,Asymmetric
21316_69ed56f5,hasMaterial,"Steel, Mild"
21316_69ed56f5,belongsToFamily,complex_assembly
21316_69ed56f5,hasComplexityLevel,High
21316_69ed56f5,hasTopology,Dense
21316_69ed56f5,hasStructure,Symmetric
20281_a29f9a18,hasMaterial,"Steel, Mild"
20281_a29f9a18,belongsToFamily,medium_rotor
20281_a29f9a18,hasComplexityLevel,Medium
20281_a29f9a18,hasTopology,Moderate
20281_a29f9a18,hasStructure,Asymmetric
21243_3ec5d732,hasMaterial,Steel
21243_3ec5d732,belongsToFamily,simple_rotor
21243_3ec5d732,hasComplexityLevel,Low
21243_3ec5d732,hasTopology,Sparse
21243_3ec5d732,hasStructure,Asymmetric
21545_4384f96e,hasMaterial,"ABS Plastic, Rubber, Natural, Stainless Steel"
21545_4384f96e,belongsToFamily,complex_assembly
21545_4384f96e,hasComplexityLevel,High
21545_4384f96e,hasTopology,Dense
21545_4384f96e,hasStructure,Asymmetric
23258_87a2ba81,hasMaterial,"Steel, Rubber, Natural, Glass, Cast, Clear"
23258_87a2ba81,belongsToFamily,high_complexity_rotor
