query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
21184_971559b6,topo_connected,5,23321_c9497b79,topo_moderate,0.999998,False
21184_971559b6,topo_connected,6,21848_0fff9631,topo_isolated,0.999997,False
21184_971559b6,topo_connected,7,23408_e5fd25ba,topo_moderate,0.999997,False
21184_971559b6,topo_connected,8,23440_5956321f,topo_isolated,0.999996,False
21184_971559b6,topo_connected,9,21617_ddd3657b,topo_isolated,0.999995,False
21184_971559b6,topo_connected,10,21613_d57e983a,topo_isolated,0.999995,False
20547_ec8cfd0d,topo_isolated,1,21519_3e869afd,topo_moderate,0.619364,False
20547_ec8cfd0d,topo_isolated,2,22404_66db7dd7,topo_connected,0.543434,False
20547_ec8cfd0d,topo_isolated,3,20544_43691724,topo_complex,0.515527,False
20547_ec8cfd0d,topo_isolated,4,21859_35124f79,topo_complex,0.469748,False
20547_ec8cfd0d,topo_isolated,5,23376_9b48819a,topo_minimal,0.468431,False
20547_ec8cfd0d,topo_isolated,6,22415_658c81dd,topo_complex,0.442229,False
20547_ec8cfd0d,topo_isolated,7,22125_e3a4cad4,topo_complex,0.44192,False
20547_ec8cfd0d,topo_isolated,8,21352_d60bc953,topo_minimal,0.441239,False
20547_ec8cfd0d,topo_isolated,9,21926_b4c7068b,topo_complex,0.44057,False
20547_ec8cfd0d,topo_isolated,10,20870_dedaef5b,topo_complex,0.408486,False
20479_77930584,topo_isolated,1,20231_f54462bb,topo_isolated,1.0,True
20479_77930584,topo_isolated,2,21267_35a558cc,topo_isolated,1.0,True
20479_77930584,topo_isolated,3,20376_eefa9511,topo_isolated,1.0,True
20479_77930584,topo_isolated,4,20466_4b3e5186,topo_minimal,1.0,False
20479_77930584,topo_isolated,5,23442_28996649,topo_isolated,1.0,True
20479_77930584,topo_isolated,6,20672_0bc07cce,topo_minimal,1.0,False
20479_77930584,topo_isolated,7,20426_79358492,topo_isolated,1.0,True
20479_77930584,topo_isolated,8,20705_ac2a0325,topo_isolated,1.0,True
20479_77930584,topo_isolated,9,20188_98b86c0f,topo_moderate,1.0,False
20479_77930584,topo_isolated,10,21243_3ec5d732,topo_minimal,1.0,False
22589_2c8f7c0b,topo_minimal,1,22981_93f268ae,topo_minimal,1.0,True
22589_2c8f7c0b,topo_minimal,2,20646_4cd14a72,topo_moderate,0.999999,False
22589_2c8f7c0b,topo_minimal,3,21051_5d118b91,topo_minimal,0.999999,True
22589_2c8f7c0b,topo_minimal,4,23096_7da0f913,topo_moderate,0.999999,False
22589_2c8f7c0b,topo_minimal,5,21391_78fc6345,topo_moderate,0.999999,False
22589_2c8f7c0b,topo_minimal,6,23341_d5ead6d2,topo_moderate,0.999999,False
22589_2c8f7c0b,topo_minimal,7,21588_0c48dc5f,topo_moderate,0.999998,False
22589_2c8f7c0b,topo_minimal,8,20647_cea2e07c,topo_moderate,0.999998,False
22589_2c8f7c0b,topo_minimal,9,23244_34b5f55e,topo_connected,0.999998,False
22589_2c8f7c0b,topo_minimal,10,20908_10574fbf,topo_minimal,0.999998,True
20741_c337946f,topo_minimal,1,21140_8d150c65,topo_minimal,1.0,True
20741_c337946f,topo_minimal,2,20468_1c33550a,topo_minimal,1.0,True
20741_c337946f,topo_minimal,3,20803_473c87ac,topo_isolated,1.0,False
20741_c337946f,topo_minimal,4,22653_58d6287d,topo_isolated,1.0,False
20741_c337946f,topo_minimal,5,23039_b3d04774,topo_moderate,0.999999,False
20741_c337946f,topo_minimal,6,22135_2aa77ff2,topo_isolated,0.999999,False
20741_c337946f,topo_minimal,7,22014_5880c417,topo_moderate,0.999999,False
20741_c337946f,topo_minimal,8,23184_731e5af0,topo_moderate,0.999999,False
20741_c337946f,topo_minimal,9,21976_807c9b26,topo_minimal,0.999999,True
20741_c337946f,topo_minimal,10,22746_920025a0,topo_moderate,0.999999,False
20237_06b27bf5,topo_moderate,1,23468_a0bfb573,topo_complex,0.999999,False
20237_06b27bf5,topo_moderate,2,22399_97987ada,topo_isolated,0.999997,False
20237_06b27bf5,topo_moderate,3,22035_101c7ab4,topo_connected,0.999984,False
20237_06b27bf5,topo_moderate,4,21539_cfe1f7fd,topo_connected,0.999966,False
20237_06b27bf5,topo_moderate,5,21490_d07ff9f8,topo_complex,0.99996,False
20237_06b27bf5,topo_moderate,6,22576_d05619d1,topo_isolated,0.99996,False
20237_06b27bf5,topo_moderate,7,22011_0832eefe,topo_connected,0.999942,False
20237_06b27bf5,topo_moderate,8,20620_8a5226b4,topo_isolated,0.999937,False
20237_06b27bf5,topo_moderate,9,21836_5bc91e49,topo_moderate,0.999936,True
20237_06b27bf5,topo_moderate,10,21828_21ab2114,topo_isolated,0.999934,False
20431_0088a0dd,topo_moderate,1,20554_abcb705e,topo_moderate,0.999999,True
20431_0088a0dd,topo_moderate,2,21529_93e51dd9,topo_connected,0.999999,False
20431_0088a0dd,topo_moderate,3,23035_6087bb57,topo_connected,0.999998,False
20431_0088a0dd,topo_moderate,4,20520_7e357152,topo_isolated,0.999998,False
20431_0088a0dd,topo_moderate,5,22218_2f85f6ae,topo_connected,0.999998,False
20431_0088a0dd,topo_moderate,6,21202_e452c491,topo_isolated,0.999997,False
20431_0088a0dd,topo_moderate,7,21358_a69a36f3,topo_moderate,0.999997,True
20431_0088a0dd,topo_moderate,8,20817_ef63b1a7,topo_minimal,0.999996,False
20431_0088a0dd,topo_moderate,9,22680_1f4026f6,topo_moderate,0.999993,True
20431_0088a0dd,topo_moderate,10,23434_6635ed57,topo_connected,0.999993,False
22417_4a15d62e,topo_connected,1,21121_1e9e7540,topo_complex,0.999991,False
22417_4a15d62e,topo_connected,2,23467_9f431540,topo_moderate,0.999985,False
22417_4a15d62e,topo_connected,3,21700_28d193ac,topo_complex,0.999981,False
22417_4a15d62e,topo_connected,4,20643_71ad3d26,topo_minimal,0.999977,False
22417_4a15d62e,topo_connected,5,21697_06656699,topo_connected,0.999977,True
22417_4a15d62e,topo_connected,6,21352_c1101acb,topo_moderate,0.999975,False
22417_4a15d62e,topo_connected,7,21153_a2fb81fe,topo_connected,0.999971,True
22417_4a15d62e,topo_connected,8,21709_4dd88551,topo_connected,0.99996,True
22417_4a15d62e,topo_connected,9,22581_406c16c4,topo_moderate,0.999957,False
22417_4a15d62e,topo_connected,10,21918_976c2754,topo_complex,0.999951,False
20672_0bc07cce,topo_minimal,1,20479_77930584,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,2,20231_f54462bb,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,3,21267_35a558cc,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,4,20376_eefa9511,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,5,20705_ac2a0325,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,6,20466_4b3e5186,topo_minimal,1.0,True
20672_0bc07cce,topo_minimal,7,20291_42287610,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,8,23442_28996649,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,9,21911_429c1a72,topo_isolated,1.0,False
20672_0bc07cce,topo_minimal,10,20426_79358492,topo_isolated,1.0,False
21616_c6c3347a,topo_isolated,1,22349_6f67a96e,topo_minimal,1.0,False
21616_c6c3347a,topo_isolated,2,22668_9c30f6c0,topo_minimal,0.999999,False
21616_c6c3347a,topo_isolated,3,21274_2fb8c3f5,topo_isolated,0.999999,True
21616_c6c3347a,topo_isolated,4,23239_ba13cf5e,topo_moderate,0.999999,False
21616_c6c3347a,topo_isolated,5,22053_de30641b,topo_minimal,0.999999,False
21616_c6c3347a,topo_isolated,6,20801_0796e2ee,topo_isolated,0.999999,True
21616_c6c3347a,topo_isolated,7,21581_8f948e0b,topo_moderate,0.999999,False
21616_c6c3347a,topo_isolated,8,21047_60d69af3,topo_minimal,0.999998,False
21616_c6c3347a,topo_isolated,9,20674_2fb6cabd,topo_isolated,0.999998,True
21616_c6c3347a,topo_isolated,10,22257_6fb4c50c,topo_minimal,0.999998,False
22576_d05619d1,topo_isolated,1,21490_d07ff9f8,topo_complex,0.999976,False
22576_d05619d1,topo_isolated,2,23468_a0bfb573,topo_complex,0.99996,False
22576_d05619d1,topo_isolated,3,22399_97987ada,topo_isolated,0.99996,True
22576_d05619d1,topo_isolated,4,20237_06b27bf5,topo_moderate,0.99996,False
22576_d05619d1,topo_isolated,5,20620_8a5226b4,topo_isolated,0.999951,True
22576_d05619d1,topo_isolated,6,22365_a4eb929c,topo_moderate,0.999948,False
22576_d05619d1,topo_isolated,7,21836_5bc91e49,topo_moderate,0.999947,False
22576_d05619d1,topo_isolated,8,21828_21ab2114,topo_isolated,0.999946,True
22576_d05619d1,topo_isolated,9,23259_d655fcc1,topo_moderate,0.999942,False
22576_d05619d1,topo_isolated,10,22035_101c7ab4,topo_connected,0.999924,False
20946_6573271d,topo_isolated,1,20898_5f5b9bc7,topo_minimal,0.999999,False
20946_6573271d,topo_isolated,2,20429_4c909f3f,topo_isolated,0.999999,True
20946_6573271d,topo_isolated,3,21243_3ec5d732,topo_minimal,0.999999,False
20946_6573271d,topo_isolated,4,20188_98b86c0f,topo_moderate,0.999999,False
20946_6573271d,topo_isolated,5,20332_0c2a24aa,topo_minimal,0.999999,False
20946_6573271d,topo_isolated,6,23442_28996649,topo_isolated,0.999999,True
20946_6573271d,topo_isolated,7,20376_eefa9511,topo_isolated,0.999999,True
20946_6573271d,topo_isolated,8,21267_35a558cc,topo_isolated,0.999999,True
20946_6573271d,topo_isolated,9,20231_f54462bb,topo_isolated,0.999999,True
20946_6573271d,topo_isolated,10,20479_77930584,topo_isolated,0.999999,True
22483_f4e4b62a,topo_complex,1,21244_24c3ce72,topo_complex,0.999646,True
22483_f4e4b62a,topo_complex,2,21582_a3d32115,topo_moderate,0.999636,False
22483_f4e4b62a,topo_complex,3,22079_31335df2,topo_connected,0.999397,False
22483_f4e4b62a,topo_complex,4,21421_fb12b69b,topo_complex,0.999338,True
22483_f4e4b62a,topo_complex,5,21244_d67bbabc,topo_complex,0.999017,True
22483_f4e4b62a,topo_complex,6,20533_0a3e112b,topo_connected,0.997505,False
22483_f4e4b62a,topo_complex,7,21450_ea24ffcc,topo_connected,0.997145,False
22483_f4e4b62a,topo_complex,8,22430_c6f08b03,topo_complex,0.997004,True
22483_f4e4b62a,topo_complex,9,23422_f214bd4d,topo_complex,0.996299,True
22483_f4e4b62a,topo_complex,10,23310_7daded69,topo_complex,0.995547,True
20467_f1fcc009,topo_isolated,1,22227_aca28ff2,topo_moderate,1.0,False
20467_f1fcc009,topo_isolated,2,23439_18900af2,topo_minimal,1.0,False
20467_f1fcc009,topo_isolated,3,22058_71feafda,topo_isolated,1.0,True
20467_f1fcc009,topo_isolated,4,22843_cb38a007,topo_moderate,1.0,False
20467_f1fcc009,topo_isolated,5,22907_ff18dbd5,topo_moderate,1.0,False
20467_f1fcc009,topo_isolated,6,22843_ff77027f,topo_moderate,1.0,False
20467_f1fcc009,topo_isolated,7,23215_08a54de0,topo_moderate,1.0,False
20467_f1fcc009,topo_isolated,8,23311_ad36a9ec,topo_minimal,1.0,False
20467_f1fcc009,topo_isolated,9,21047_60d69af3,topo_minimal,1.0,False
20467_f1fcc009,topo_isolated,10,21781_5985da6d,topo_isolated,1.0,True
20279_aed6b3b3,topo_complex,1,21580_b8b2571b,topo_connected,0.999893,False
20279_aed6b3b3,topo_complex,2,23378_8d6426ae,topo_moderate,0.999632,False
20279_aed6b3b3,topo_complex,3,23053_139f2009,topo_complex,0.999605,True
20279_aed6b3b3,topo_complex,4,23204_ff1672a9,topo_complex,0.999604,True
20279_aed6b3b3,topo_complex,5,23144_88ca00a5,topo_connected,0.999568,False
20279_aed6b3b3,topo_complex,6,23235_f9ccb8b0,topo_connected,0.99935,False
20279_aed6b3b3,topo_complex,7,20818_098cad7c,topo_complex,0.999304,True
20279_aed6b3b3,topo_complex,8,21924_bbd9f7a9,topo_connected,0.999278,False
20279_aed6b3b3,topo_complex,9,23273_8f301ce3,topo_moderate,0.999265,False
20279_aed6b3b3,topo_complex,10,22428_c1ffa51a,topo_minimal,0.99916,False
22058_71feafda,topo_isolated,1,23215_08a54de0,topo_moderate,1.0,False
22058_71feafda,topo_isolated,2,20467_f1fcc009,topo_isolated,1.0,True
22058_71feafda,topo_isolated,3,23439_18900af2,topo_minimal,1.0,False
22058_71feafda,topo_isolated,4,21781_5985da6d,topo_isolated,1.0,True
22058_71feafda,topo_isolated,5,22843_cb38a007,topo_moderate,1.0,False
22058_71feafda,topo_isolated,6,22227_aca28ff2,topo_moderate,1.0,False
22058_71feafda,topo_isolated,7,20341_6a1588fb,topo_minimal,1.0,False
22058_71feafda,topo_isolated,8,20385_f2d30908,topo_minimal,1.0,False
22058_71feafda,topo_isolated,9,22907_ff18dbd5,topo_moderate,1.0,False
22058_71feafda,topo_isolated,10,21581_8f948e0b,topo_moderate,0.999999,False
23413_6702ec7f,topo_minimal,1,23213_3df3cb34,topo_complex,0.999998,False
23413_6702ec7f,topo_minimal,2,21549_18160a0a,topo_moderate,0.999997,False
23413_6702ec7f,topo_minimal,3,20440_27177360,topo_complex,0.999995,False
23413_6702ec7f,topo_minimal,4,21794_4d137e7d,topo_isolated,0.999994,False
23413_6702ec7f,topo_minimal,5,20688_955aae0c,topo_connected,0.999994,False
23413_6702ec7f,topo_minimal,6,23174_8ef93daf,topo_isolated,0.999994,False
23413_6702ec7f,topo_minimal,7,21503_34f299ca,topo_connected,0.999993,False
23413_6702ec7f,topo_minimal,8,23028_2ca87745,topo_connected,0.999992,False
23413_6702ec7f,topo_minimal,9,23331_192866b6,topo_connected,0.999988,False
23413_6702ec7f,topo_minimal,10,22126_e1cca10f,topo_connected,0.999986,False
21093_1bda9bbe,topo_isolated,1,20668_b2f2633e,topo_complex,0.999916,False
21093_1bda9bbe,topo_isolated,2,22787_49022c32,topo_complex,0.999714,False
21093_1bda9bbe,topo_isolated,3,23048_8a1a5553,topo_complex,0.999668,False
21093_1bda9bbe,topo_isolated,4,22193_c8773ded,topo_connected,0.999622,False
21093_1bda9bbe,topo_isolated,5,21739_57582b8f,topo_connected,0.999595,False
21093_1bda9bbe,topo_isolated,6,19051_26735260,topo_connected,0.999585,False
21093_1bda9bbe,topo_isolated,7,20430_975b8dcf,topo_moderate,0.999567,False
21093_1bda9bbe,topo_isolated,8,22764_b884dce6,topo_moderate,0.999563,False
21093_1bda9bbe,topo_isolated,9,22298_51433023,topo_connected,0.999558,False
21093_1bda9bbe,topo_isolated,10,20636_ca9eb29a,topo_connected,0.99952,False
20544_43691724,topo_complex,1,21859_35124f79,topo_complex,0.988832,True
20544_43691724,topo_complex,2,22125_e3a4cad4,topo_complex,0.98656,True
20544_43691724,topo_complex,3,22404_66db7dd7,topo_connected,0.982733,False
20544_43691724,topo_complex,4,20675_66ac9773,topo_complex,0.982195,True
20544_43691724,topo_complex,5,22415_658c81dd,topo_complex,0.98184,True
20544_43691724,topo_complex,6,20799_213bf924,topo_complex,0.979007,True
20544_43691724,topo_complex,7,20546_87dbd755,topo_complex,0.959528,True
20544_43691724,topo_complex,8,21926_b4c7068b,topo_complex,0.954931,True
20544_43691724,topo_complex,9,21352_d60bc953,topo_minimal,0.952141,False
20544_43691724,topo_complex,10,21647_6b6cca6f,topo_complex,0.950876,True
22764_b884dce6,topo_moderate,1,21329_1bfecd1d,topo_connected,0.999914,False
22764_b884dce6,topo_moderate,2,21739_57582b8f,topo_connected,0.999903,False
22764_b884dce6,topo_moderate,3,21557_53eafe15,topo_complex,0.999835,False
22764_b884dce6,topo_moderate,4,21722_68aeba65,topo_complex,0.99976,False
22764_b884dce6,topo_moderate,5,22787_49022c32,topo_complex,0.999757,False
22764_b884dce6,topo_moderate,6,20636_ca9eb29a,topo_connected,0.999741,False
22764_b884dce6,topo_moderate,7,22278_12f1fb79,topo_minimal,0.999685,False
22764_b884dce6,topo_moderate,8,22298_51433023,topo_connected,0.999657,False
22764_b884dce6,topo_moderate,9,23048_8a1a5553,topo_complex,0.999636,False
22764_b884dce6,topo_moderate,10,23154_7c74d190,topo_connected,0.999609,False
21069_508a9947,topo_complex,1,23271_f833d903,topo_connected,0.999351,False
21069_508a9947,topo_complex,2,22492_047b125b,topo_connected,0.999284,False
21069_508a9947,topo_complex,3,22670_9353c710,topo_connected,0.999069,False
21069_508a9947,topo_complex,4,20260_4a01a99d,topo_minimal,0.999039,False
21069_508a9947,topo_complex,5,21741_c6faf98e,topo_connected,0.998797,False
21069_508a9947,topo_complex,6,22430_c6f08b03,topo_complex,0.998718,True
21069_508a9947,topo_complex,7,20533_0a3e112b,topo_connected,0.998494,False
21069_508a9947,topo_complex,8,21656_964b0c84,topo_complex,0.998434,True
21069_508a9947,topo_complex,9,22413_901f5867,topo_complex,0.998427,True
21069_508a9947,topo_complex,10,23195_2629864e,topo_connected,0.998394,False
20959_d4905d19,topo_complex,1,21839_a8eb6d34,topo_isolated,0.999983,False
20959_d4905d19,topo_complex,2,22211_b1ee53f0,topo_connected,0.99993,False
20959_d4905d19,topo_complex,3,22306_c3dca308,topo_complex,0.999877,True
20959_d4905d19,topo_complex,4,21134_7aa7cd89,topo_complex,0.999792,True
20959_d4905d19,topo_complex,5,19051_26735260,topo_connected,0.999761,False
20959_d4905d19,topo_complex,6,23377_690165aa,topo_connected,0.999711,False
20959_d4905d19,topo_complex,7,21977_ce9f4e71,topo_moderate,0.999664,False
20959_d4905d19,topo_complex,8,22027_11a2e852,topo_complex,0.999642,True
20959_d4905d19,topo_complex,9,22298_51433023,topo_connected,0.999626,False
20959_d4905d19,topo_complex,10,22193_c8773ded,topo_connected,0.999524,False
20421_83f66ddc,topo_minimal,1,21600_0027c6fc,topo_moderate,1.0,False
20421_83f66ddc,topo_minimal,2,22072_5163223a,topo_moderate,0.999999,False
20421_83f66ddc,topo_minimal,3,21737_87d83240,topo_moderate,0.999999,False
20421_83f66ddc,topo_minimal,4,23238_3c864758,topo_moderate,0.999998,False
20421_83f66ddc,topo_minimal,5,21275_c8049742,topo_minimal,0.999998,True
20421_83f66ddc,topo_minimal,6,22064_e1ba20dd,topo_moderate,0.999997,False
20421_83f66ddc,topo_minimal,7,22681_124bf3a9,topo_moderate,0.999997,False
20421_83f66ddc,topo_minimal,8,20414_a33bd0d7,topo_moderate,0.999997,False
20421_83f66ddc,topo_minimal,9,22162_439af02a,topo_isolated,0.999996,False
20421_83f66ddc,topo_minimal,10,23128_cb135b1b,topo_minimal,0.999996,True
22472_f65d3470,topo_isolated,1,20478_c02790cb,topo_minimal,1.0,False
22472_f65d3470,topo_isolated,2,23163_7b143a6f,topo_moderate,1.0,False
22472_f65d3470,topo_isolated,3,23250_aa321310,topo_moderate,1.0,False
22472_f65d3470,topo_isolated,4,16550_e88d6986,topo_minimal,1.0,False
22472_f65d3470,topo_isolated,5,23351_6104d55d,topo_moderate,1.0,False
22472_f65d3470,topo_isolated,6,20947_115d4058,topo_isolated,1.0,True
22472_f65d3470,topo_isolated,7,21495_ebbbd369,topo_moderate,1.0,False
22472_f65d3470,topo_isolated,8,20994_9c88b1ba,topo_minimal,1.0,False
22472_f65d3470,topo_isolated,9,21459_a9de5e5b,topo_isolated,1.0,True
22472_f65d3470,topo_isolated,10,22026_62afa265,topo_minimal,0.999999,False
20260_4a01a99d,topo_minimal,1,23271_f833d903,topo_connected,0.999736,False
20260_4a01a99d,topo_minimal,2,22492_047b125b,topo_connected,0.999514,False
20260_4a01a99d,topo_minimal,3,20287_072b5bf6,topo_isolated,0.999374,False
20260_4a01a99d,topo_minimal,4,22670_9353c710,topo_connected,0.999238,False
20260_4a01a99d,topo_minimal,5,23195_2629864e,topo_connected,0.999118,False
20260_4a01a99d,topo_minimal,6,21069_508a9947,topo_complex,0.999039,False
20260_4a01a99d,topo_minimal,7,23235_f9ccb8b0,topo_connected,0.998938,False
20260_4a01a99d,topo_minimal,8,22076_20e8a107,topo_complex,0.998764,False
20260_4a01a99d,topo_minimal,9,22428_c1ffa51a,topo_minimal,0.998742,True
20260_4a01a99d,topo_minimal,10,23144_88ca00a5,topo_connected,0.998647,False
23309_76dcf100,topo_connected,1,20477_633cca4f,topo_moderate,0.999986,False
23309_76dcf100,topo_connected,2,23101_6aec02ee,topo_complex,0.999973,False
23309_76dcf100,topo_connected,3,22894_5f7c276d,topo_complex,0.999961,False
23309_76dcf100,topo_connected,4,20991_6795af4f,topo_isolated,0.999939,False
23309_76dcf100,topo_connected,5,21551_c6c2d516,topo_moderate,0.999938,False
23309_76dcf100,topo_connected,6,23217_7c6062e3,topo_connected,0.999914,True
23309_76dcf100,topo_connected,7,22065_0d414124,topo_moderate,0.999899,False
23309_76dcf100,topo_connected,8,22421_19401bdd,topo_complex,0.999885,False
23309_76dcf100,topo_connected,9,20701_6dcbc975,topo_complex,0.99986,False
23309_76dcf100,topo_connected,10,23282_a1b17daa,topo_complex,0.999859,False
21790_aaf9224a,topo_connected,1,23417_9a9e9937,topo_connected,0.999987,True
21790_aaf9224a,topo_connected,2,21779_b99623fc,topo_connected,0.999984,True
21790_aaf9224a,topo_connected,3,23451_14c8d09e,topo_connected,0.99998,True
21790_aaf9224a,topo_connected,4,22469_9d87f800,topo_moderate,0.999979,False
21790_aaf9224a,topo_connected,5,21365_ab403591,topo_connected,0.999963,True
21790_aaf9224a,topo_connected,6,20505_017d4cc4,topo_connected,0.99996,True
21790_aaf9224a,topo_connected,7,22418_2722dfe8,topo_connected,0.999957,True
21790_aaf9224a,topo_connected,8,20755_4b5e61bf,topo_connected,0.999956,True
21790_aaf9224a,topo_connected,9,23252_ef165bed,topo_complex,0.999955,False
21790_aaf9224a,topo_connected,10,20788_d25efea2,topo_connected,0.999954,True
23152_6f2706c9,topo_moderate,1,23476_705b76d1,topo_connected,0.999996,False
23152_6f2706c9,topo_moderate,2,21185_ac5324ba,topo_moderate,0.999995,True
23152_6f2706c9,topo_moderate,3,20157_db99ab88,topo_moderate,0.999988,True
23152_6f2706c9,topo_moderate,4,20504_c9e14c9d,topo_connected,0.999988,False
23152_6f2706c9,topo_moderate,5,22232_cb53774e,topo_connected,0.999983,False
23152_6f2706c9,topo_moderate,6,20329_414757bb,topo_connected,0.999978,False
23152_6f2706c9,topo_moderate,7,23034_b38134ee,topo_connected,0.999973,False
23152_6f2706c9,topo_moderate,8,20322_5a8c6077,topo_moderate,0.999972,True
23152_6f2706c9,topo_moderate,9,22826_199df203,topo_connected,0.999971,False
23152_6f2706c9,topo_moderate,10,22045_ead71aca,topo_moderate,0.999969,True
21257_770fee9a,topo_isolated,1,20469_b6211bfd,topo_minimal,0.999999,False
21257_770fee9a,topo_isolated,2,20927_826f4b56,topo_isolated,0.999999,True
21257_770fee9a,topo_isolated,3,20436_41b730a3,topo_isolated,0.999999,True
21257_770fee9a,topo_isolated,4,21451_fea6f0d1,topo_isolated,0.999998,True
21257_770fee9a,topo_isolated,5,23343_f000bdae,topo_isolated,0.999998,True
21257_770fee9a,topo_isolated,6,20429_419c4cdd,topo_isolated,0.999997,True
21257_770fee9a,topo_isolated,7,21911_429c1a72,topo_isolated,0.999997,True
21257_770fee9a,topo_isolated,8,20551_ff28a959,topo_isolated,0.999997,True
21257_770fee9a,topo_isolated,9,20705_ac2a0325,topo_isolated,0.999996,True
21257_770fee9a,topo_isolated,10,20426_79358492,topo_isolated,0.999996,True
22306_c3dca308,topo_complex,1,19051_26735260,topo_connected,0.999968,False
22306_c3dca308,topo_complex,2,22211_b1ee53f0,topo_connected,0.999949,False
22306_c3dca308,topo_complex,3,22298_51433023,topo_connected,0.99993,False
22306_c3dca308,topo_complex,4,20959_d4905d19,topo_complex,0.999877,True
22306_c3dca308,topo_complex,5,21722_68aeba65,topo_complex,0.999843,True
22306_c3dca308,topo_complex,6,21839_a8eb6d34,topo_isolated,0.999828,False
22306_c3dca308,topo_complex,7,22193_c8773ded,topo_connected,0.999735,False
22306_c3dca308,topo_complex,8,21977_ce9f4e71,topo_moderate,0.999716,False
22306_c3dca308,topo_complex,9,21557_53eafe15,topo_complex,0.999546,True
22306_c3dca308,topo_complex,10,23377_690165aa,topo_connected,0.999534,False
20628_e0551f7c,topo_connected,1,20182_71b9e491,topo_connected,0.999999,True
20628_e0551f7c,topo_connected,2,23121_cbdf3ebc,topo_moderate,0.999996,False
20628_e0551f7c,topo_connected,3,22612_28fe0ac2,topo_connected,0.999993,True
20628_e0551f7c,topo_connected,4,20505_017d4cc4,topo_connected,0.999993,True
20628_e0551f7c,topo_connected,5,20431_27e7f151,topo_connected,0.999991,True
20628_e0551f7c,topo_connected,6,22197_94c66357,topo_moderate,0.999989,False
20628_e0551f7c,topo_connected,7,21858_f1409ea2,topo_complex,0.999986,False
20628_e0551f7c,topo_connected,8,23132_1847c4ef,topo_complex,0.999981,False
20628_e0551f7c,topo_connected,9,23451_14c8d09e,topo_connected,0.99998,True
20628_e0551f7c,topo_connected,10,22617_a286f13c,topo_complex,0.999978,False
20838_86c931be,topo_minimal,1,20951_2918f2fa,topo_moderate,1.0,False
20838_86c931be,topo_minimal,2,22026_62afa265,topo_minimal,1.0,True
20838_86c931be,topo_minimal,3,21459_a9de5e5b,topo_isolated,1.0,False
20838_86c931be,topo_minimal,4,20193_2da4f0a0,topo_minimal,1.0,True
20838_86c931be,topo_minimal,5,21495_ebbbd369,topo_moderate,1.0,False
20838_86c931be,topo_minimal,6,22075_12b129d5,topo_isolated,1.0,False
20838_86c931be,topo_minimal,7,22844_9b75b8e0,topo_moderate,1.0,False
20838_86c931be,topo_minimal,8,21806_616e985a,topo_isolated,1.0,False
20838_86c931be,topo_minimal,9,20671_33532794,topo_minimal,1.0,True
20838_86c931be,topo_minimal,10,22508_6bb410af,topo_minimal,1.0,True
22154_24342da4,topo_isolated,1,20332_0c2a24aa,topo_minimal,1.0,False
22154_24342da4,topo_isolated,2,20241_8c0d3f83,topo_isolated,1.0,True
22154_24342da4,topo_isolated,3,20241_ccb70dc8,topo_isolated,1.0,True
22154_24342da4,topo_isolated,4,23199_75dc1efd,topo_minimal,1.0,False
22154_24342da4,topo_isolated,5,20451_557fe5cd,topo_minimal,1.0,False
22154_24342da4,topo_isolated,6,22839_113f2990,topo_minimal,1.0,False
22154_24342da4,topo_isolated,7,20429_4c909f3f,topo_isolated,0.999999,True
22154_24342da4,topo_isolated,8,20451_84d8b290,topo_minimal,0.999999,False
22154_24342da4,topo_isolated,9,22178_976d2411,topo_minimal,0.999999,False
22154_24342da4,topo_isolated,10,21139_cd619b26,topo_minimal,0.999999,False
22980_3cb3bcc8,topo_complex,1,19810_f77c5501,topo_complex,0.999998,True
22980_3cb3bcc8,topo_complex,2,21601_360ce1c7,topo_connected,0.99999,False
22980_3cb3bcc8,topo_complex,3,22534_e899f645,topo_complex,0.999982,True
22980_3cb3bcc8,topo_complex,4,20858_15bdad00,topo_complex,0.999974,True
22980_3cb3bcc8,topo_complex,5,23493_57512264,topo_complex,0.999972,True
22980_3cb3bcc8,topo_complex,6,19596_fb9531a5,topo_complex,0.999958,True
22980_3cb3bcc8,topo_complex,7,22376_3ebc82a2,topo_complex,0.999954,True
22980_3cb3bcc8,topo_complex,8,23502_5a80f907,topo_isolated,0.999942,False
22980_3cb3bcc8,topo_complex,9,22082_39503fa6,topo_complex,0.999938,True
22980_3cb3bcc8,topo_complex,10,20421_38b63ca5,topo_complex,0.999937,True
20478_c02790cb,topo_minimal,1,22472_f65d3470,topo_isolated,1.0,False
20478_c02790cb,topo_minimal,2,23163_7b143a6f,topo_moderate,1.0,False
20478_c02790cb,topo_minimal,3,16550_e88d6986,topo_minimal,1.0,True
20478_c02790cb,topo_minimal,4,23250_aa321310,topo_moderate,1.0,False
20478_c02790cb,topo_minimal,5,23351_6104d55d,topo_moderate,1.0,False
