query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
21986_67c5509a,topo_complex,2,23162_7e2f3d77,topo_connected,0.999962,False
21986_67c5509a,topo_complex,3,22081_ab3124af,topo_complex,0.999937,True
21986_67c5509a,topo_complex,4,22535_0ba01cc9,topo_complex,0.999914,True
21986_67c5509a,topo_complex,5,23002_4d53fb3f,topo_moderate,0.999893,False
21986_67c5509a,topo_complex,6,22890_4ecfa491,topo_connected,0.999873,False
21986_67c5509a,topo_complex,7,20787_ed64ff5e,topo_moderate,0.999844,False
21986_67c5509a,topo_complex,8,22056_79373464,topo_complex,0.999828,True
21986_67c5509a,topo_complex,9,23226_8d1b5098,topo_connected,0.999772,False
21986_67c5509a,topo_complex,10,22528_f3370a64,topo_isolated,0.999769,False
21035_d308c5c4,topo_isolated,1,23041_8d3ea25c,topo_complex,0.999961,False
21035_d308c5c4,topo_isolated,2,23502_5a80f907,topo_isolated,0.999959,True
21035_d308c5c4,topo_isolated,3,23026_e6f08109,topo_complex,0.999938,False
21035_d308c5c4,topo_isolated,4,23493_57512264,topo_complex,0.999928,False
21035_d308c5c4,topo_isolated,5,20899_a8d7c6d5,topo_complex,0.999873,False
21035_d308c5c4,topo_isolated,6,19810_f77c5501,topo_complex,0.999869,False
21035_d308c5c4,topo_isolated,7,21601_360ce1c7,topo_connected,0.999868,False
21035_d308c5c4,topo_isolated,8,23379_636204a6,topo_connected,0.999868,False
21035_d308c5c4,topo_isolated,9,22534_e899f645,topo_complex,0.999857,False
21035_d308c5c4,topo_isolated,10,22980_3cb3bcc8,topo_complex,0.999855,False
21859_35124f79,topo_complex,1,22404_66db7dd7,topo_connected,0.991695,False
21859_35124f79,topo_complex,2,20544_43691724,topo_complex,0.989948,True
21859_35124f79,topo_complex,3,21926_b4c7068b,topo_complex,0.986392,True
21859_35124f79,topo_complex,4,21352_d60bc953,topo_minimal,0.983067,False
21859_35124f79,topo_complex,5,22125_e3a4cad4,topo_complex,0.974403,True
21859_35124f79,topo_complex,6,22415_658c81dd,topo_complex,0.974121,True
21859_35124f79,topo_complex,7,20799_213bf924,topo_complex,0.972334,True
21859_35124f79,topo_complex,8,20675_66ac9773,topo_complex,0.97207,True
21859_35124f79,topo_complex,9,23376_9b48819a,topo_minimal,0.970261,False
21859_35124f79,topo_complex,10,20952_b8a54213,topo_complex,0.969489,True
22421_19401bdd,topo_complex,1,22894_5f7c276d,topo_complex,0.999981,True
22421_19401bdd,topo_complex,2,22065_0d414124,topo_moderate,0.999961,False
22421_19401bdd,topo_complex,3,23101_6aec02ee,topo_complex,0.999938,True
22421_19401bdd,topo_complex,4,23309_76dcf100,topo_connected,0.999897,False
22421_19401bdd,topo_complex,5,22419_dfeb5d33,topo_complex,0.999889,True
22421_19401bdd,topo_complex,6,21182_a480d230,topo_connected,0.999876,False
22421_19401bdd,topo_complex,7,23217_7c6062e3,topo_connected,0.999859,False
22421_19401bdd,topo_complex,8,21300_ec7da33e,topo_connected,0.999567,False
22421_19401bdd,topo_complex,9,20697_d3e106b4,topo_complex,0.999073,True
22421_19401bdd,topo_complex,10,23377_690165aa,topo_connected,0.999032,False
22787_49022c32,topo_complex,1,23048_8a1a5553,topo_complex,0.999987,True
22787_49022c32,topo_complex,2,20636_ca9eb29a,topo_connected,0.999976,False
22787_49022c32,topo_complex,3,22357_e2f7b060,topo_complex,0.999751,True
22787_49022c32,topo_complex,4,21093_1bda9bbe,topo_isolated,0.999742,False
22787_49022c32,topo_complex,5,20668_b2f2633e,topo_complex,0.999735,True
22787_49022c32,topo_complex,6,21557_53eafe15,topo_complex,0.999641,True
22787_49022c32,topo_complex,7,22298_51433023,topo_connected,0.999598,False
22787_49022c32,topo_complex,8,19051_26735260,topo_connected,0.999432,False
22787_49022c32,topo_complex,9,22193_c8773ded,topo_connected,0.999334,False
22787_49022c32,topo_complex,10,20430_975b8dcf,topo_moderate,0.999285,False
23103_66470b7e,topo_moderate,1,21573_31a18ad0,topo_moderate,1.0,True
23103_66470b7e,topo_moderate,2,22377_d490f505,topo_moderate,1.0,True
23103_66470b7e,topo_moderate,3,21882_795be793,topo_moderate,1.0,True
23103_66470b7e,topo_moderate,4,20186_f66e4ad3,topo_minimal,0.999999,False
23103_66470b7e,topo_moderate,5,21776_fb0bfbc6,topo_minimal,0.999999,False
23103_66470b7e,topo_moderate,6,21175_85118898,topo_moderate,0.999998,True
23103_66470b7e,topo_moderate,7,21391_78fc6345,topo_moderate,0.999998,True
23103_66470b7e,topo_moderate,8,21793_4ad5e2c0,topo_minimal,0.999998,False
23103_66470b7e,topo_moderate,9,21469_abec26c4,topo_moderate,0.999998,True
23103_66470b7e,topo_moderate,10,20646_4cd14a72,topo_moderate,0.999998,True
20505_017d4cc4,topo_connected,1,23121_cbdf3ebc,topo_moderate,0.999999,False
20505_017d4cc4,topo_connected,2,20182_71b9e491,topo_connected,0.999996,True
20505_017d4cc4,topo_connected,3,20628_e0551f7c,topo_connected,0.999994,True
20505_017d4cc4,topo_connected,4,22612_28fe0ac2,topo_connected,0.999989,True
20505_017d4cc4,topo_connected,5,22832_731d3b9f,topo_complex,0.999986,False
20505_017d4cc4,topo_connected,6,22919_3ee91d1a,topo_moderate,0.99998,False
20505_017d4cc4,topo_connected,7,23049_207a41f0,topo_connected,0.999979,True
20505_017d4cc4,topo_connected,8,23451_14c8d09e,topo_connected,0.999979,True
20505_017d4cc4,topo_connected,9,20141_b9376856,topo_moderate,0.999978,False
20505_017d4cc4,topo_connected,10,21858_f1409ea2,topo_complex,0.999978,False
23044_9a964a68,topo_complex,1,23475_b14d1dc8,topo_connected,0.999996,False
23044_9a964a68,topo_complex,2,21626_b34008e6,topo_connected,0.999996,False
23044_9a964a68,topo_complex,3,22474_b10fea1a,topo_complex,0.999989,True
23044_9a964a68,topo_complex,4,23176_1bf2a2d5,topo_complex,0.999972,True
23044_9a964a68,topo_complex,5,21816_3891a442,topo_complex,0.999959,True
23044_9a964a68,topo_complex,6,21745_56cbe841,topo_complex,0.999958,True
23044_9a964a68,topo_complex,7,22046_fe3bae6e,topo_complex,0.999957,True
23044_9a964a68,topo_complex,8,20779_fc5a7c3d,topo_connected,0.999956,False
23044_9a964a68,topo_complex,9,22228_1c82530b,topo_connected,0.999955,False
23044_9a964a68,topo_complex,10,23252_ef165bed,topo_complex,0.999947,True
20682_e208cc63,topo_isolated,1,22057_4947db57,topo_minimal,1.0,False
20682_e208cc63,topo_isolated,2,21961_1a090a8b,topo_isolated,0.999999,True
20682_e208cc63,topo_isolated,3,22095_af226cbc,topo_complex,0.999997,False
20682_e208cc63,topo_isolated,4,22892_68138f24,topo_minimal,0.999996,False
20682_e208cc63,topo_isolated,5,22141_5db99710,topo_moderate,0.999996,False
20682_e208cc63,topo_isolated,6,23221_42f37ae3,topo_moderate,0.999993,False
20682_e208cc63,topo_isolated,7,22049_4da0d894,topo_connected,0.999977,False
20682_e208cc63,topo_isolated,8,20419_8ce893b6,topo_minimal,0.999973,False
20682_e208cc63,topo_isolated,9,23178_eb4b4280,topo_minimal,0.999972,False
20682_e208cc63,topo_isolated,10,21037_62248d34,topo_minimal,0.99997,False
21976_807c9b26,topo_minimal,1,22135_2aa77ff2,topo_isolated,1.0,False
21976_807c9b26,topo_minimal,2,22746_920025a0,topo_moderate,1.0,False
21976_807c9b26,topo_minimal,3,20803_473c87ac,topo_isolated,1.0,False
21976_807c9b26,topo_minimal,4,23239_ba13cf5e,topo_moderate,1.0,False
21976_807c9b26,topo_minimal,5,20674_2fb6cabd,topo_isolated,0.999999,False
21976_807c9b26,topo_minimal,6,22053_de30641b,topo_minimal,0.999999,True
21976_807c9b26,topo_minimal,7,21140_8d150c65,topo_minimal,0.999999,True
21976_807c9b26,topo_minimal,8,21581_8f948e0b,topo_moderate,0.999999,False
21976_807c9b26,topo_minimal,9,21047_60d69af3,topo_minimal,0.999999,True
21976_807c9b26,topo_minimal,10,21274_2fb8c3f5,topo_isolated,0.999999,False
21865_c190b734,topo_minimal,1,22067_624b28e3,topo_moderate,0.999985,False
21865_c190b734,topo_minimal,2,22131_6b4b60f8,topo_minimal,0.999985,True
21865_c190b734,topo_minimal,3,22210_649a5363,topo_minimal,0.999985,True
21865_c190b734,topo_minimal,4,21615_f2ecc6e8,topo_isolated,0.999984,False
21865_c190b734,topo_minimal,5,21610_5dcf1187,topo_isolated,0.999984,False
21865_c190b734,topo_minimal,6,23406_1d36b046,topo_minimal,0.999984,True
21865_c190b734,topo_minimal,7,21612_e2981dae,topo_isolated,0.999984,False
21865_c190b734,topo_minimal,8,23184_731e5af0,topo_moderate,0.999984,False
21865_c190b734,topo_minimal,9,21619_19435db0,topo_isolated,0.999983,False
21865_c190b734,topo_minimal,10,21614_5d6afa62,topo_isolated,0.999983,False
20426_79358492,topo_isolated,1,20705_ac2a0325,topo_isolated,1.0,True
20426_79358492,topo_isolated,2,20376_eefa9511,topo_isolated,1.0,True
20426_79358492,topo_isolated,3,21267_35a558cc,topo_isolated,1.0,True
20426_79358492,topo_isolated,4,20231_f54462bb,topo_isolated,1.0,True
20426_79358492,topo_isolated,5,20479_77930584,topo_isolated,1.0,True
20426_79358492,topo_isolated,6,20466_4b3e5186,topo_minimal,1.0,False
20426_79358492,topo_isolated,7,20672_0bc07cce,topo_minimal,1.0,False
20426_79358492,topo_isolated,8,21911_429c1a72,topo_isolated,1.0,True
20426_79358492,topo_isolated,9,23442_28996649,topo_isolated,1.0,True
20426_79358492,topo_isolated,10,21451_fea6f0d1,topo_isolated,1.0,True
22076_20e8a107,topo_complex,1,23235_f9ccb8b0,topo_connected,0.999924,False
22076_20e8a107,topo_complex,2,23144_88ca00a5,topo_connected,0.999852,False
22076_20e8a107,topo_complex,3,23195_2629864e,topo_connected,0.999817,False
22076_20e8a107,topo_complex,4,22670_9353c710,topo_connected,0.999704,False
22076_20e8a107,topo_complex,5,21580_b8b2571b,topo_connected,0.999645,False
22076_20e8a107,topo_complex,6,21991_ab98f156,topo_complex,0.999528,True
22076_20e8a107,topo_complex,7,21741_c6faf98e,topo_connected,0.999524,False
22076_20e8a107,topo_complex,8,23204_ff1672a9,topo_complex,0.999502,True
22076_20e8a107,topo_complex,9,23271_f833d903,topo_connected,0.999269,False
22076_20e8a107,topo_complex,10,22492_047b125b,topo_connected,0.999239,False
23217_7c6062e3,topo_connected,1,23309_76dcf100,topo_connected,0.999923,True
23217_7c6062e3,topo_connected,2,22894_5f7c276d,topo_complex,0.999903,False
23217_7c6062e3,topo_connected,3,23101_6aec02ee,topo_complex,0.999879,False
23217_7c6062e3,topo_connected,4,22421_19401bdd,topo_complex,0.999859,False
23217_7c6062e3,topo_connected,5,22065_0d414124,topo_moderate,0.999798,False
23217_7c6062e3,topo_connected,6,20697_d3e106b4,topo_complex,0.999646,False
23217_7c6062e3,topo_connected,7,22419_dfeb5d33,topo_complex,0.99963,False
23217_7c6062e3,topo_connected,8,21182_a480d230,topo_connected,0.999605,True
23217_7c6062e3,topo_connected,9,23329_6939d5d9,topo_complex,0.999521,False
23217_7c6062e3,topo_connected,10,23168_7fdf5427,topo_complex,0.999376,False
23408_e5fd25ba,topo_moderate,1,23321_c9497b79,topo_moderate,1.0,True
23408_e5fd25ba,topo_moderate,2,22378_234fea2c,topo_moderate,0.999998,True
23408_e5fd25ba,topo_moderate,3,21184_971559b6,topo_connected,0.999998,False
23408_e5fd25ba,topo_moderate,4,21611_1d3ff1b6,topo_isolated,0.999995,False
23408_e5fd25ba,topo_moderate,5,20406_dacb0300,topo_moderate,0.999995,True
23408_e5fd25ba,topo_moderate,6,21848_0fff9631,topo_isolated,0.999994,False
23408_e5fd25ba,topo_moderate,7,21613_d57e983a,topo_isolated,0.999994,False
23408_e5fd25ba,topo_moderate,8,21617_ddd3657b,topo_isolated,0.999993,False
23408_e5fd25ba,topo_moderate,9,21619_19435db0,topo_isolated,0.999993,False
23408_e5fd25ba,topo_moderate,10,21610_5dcf1187,topo_isolated,0.999993,False
22443_fa24c6f9,topo_isolated,1,22017_6d3be48d,topo_complex,0.99963,False
22443_fa24c6f9,topo_isolated,2,20319_9f53cd7c,topo_moderate,0.999125,False
22443_fa24c6f9,topo_isolated,3,21035_d308c5c4,topo_isolated,0.998119,True
22443_fa24c6f9,topo_isolated,4,23026_e6f08109,topo_complex,0.997879,False
22443_fa24c6f9,topo_isolated,5,22251_88fd728c,topo_complex,0.997692,False
22443_fa24c6f9,topo_isolated,6,23041_8d3ea25c,topo_complex,0.997661,False
22443_fa24c6f9,topo_isolated,7,23283_fadf3820,topo_connected,0.997655,False
22443_fa24c6f9,topo_isolated,8,23502_5a80f907,topo_isolated,0.997652,True
22443_fa24c6f9,topo_isolated,9,20858_15bdad00,topo_complex,0.99765,False
22443_fa24c6f9,topo_isolated,10,23493_57512264,topo_complex,0.997623,False
21706_adfb2ece,topo_moderate,1,22313_3a8b93dc,topo_connected,0.999999,False
21706_adfb2ece,topo_moderate,2,23128_cb135b1b,topo_minimal,0.999998,False
21706_adfb2ece,topo_moderate,3,20743_c8ea8159,topo_minimal,0.999998,False
21706_adfb2ece,topo_moderate,4,22072_5163223a,topo_moderate,0.999998,True
21706_adfb2ece,topo_moderate,5,22162_439af02a,topo_isolated,0.999998,False
21706_adfb2ece,topo_moderate,6,21275_c8049742,topo_minimal,0.999997,False
21706_adfb2ece,topo_moderate,7,23409_e27e3b8b,topo_isolated,0.999997,False
21706_adfb2ece,topo_moderate,8,21424_9d516e3a,topo_minimal,0.999996,False
21706_adfb2ece,topo_moderate,9,21224_18ba4aba,topo_moderate,0.999995,True
21706_adfb2ece,topo_moderate,10,20281_a29f9a18,topo_minimal,0.999994,False
23265_07de6a0b,topo_moderate,1,21793_4ad5e2c0,topo_minimal,0.999999,False
23265_07de6a0b,topo_moderate,2,20186_f66e4ad3,topo_minimal,0.999999,False
23265_07de6a0b,topo_moderate,3,21776_fb0bfbc6,topo_minimal,0.999999,False
23265_07de6a0b,topo_moderate,4,21882_795be793,topo_moderate,0.999998,True
23265_07de6a0b,topo_moderate,5,22747_3f6faf4c,topo_connected,0.999998,False
23265_07de6a0b,topo_moderate,6,20812_462bd352,topo_minimal,0.999998,False
23265_07de6a0b,topo_moderate,7,21573_31a18ad0,topo_moderate,0.999998,True
23265_07de6a0b,topo_moderate,8,20756_75f43564,topo_minimal,0.999998,False
23265_07de6a0b,topo_moderate,9,23440_5956321f,topo_isolated,0.999998,False
23265_07de6a0b,topo_moderate,10,20212_5d1f2de1,topo_moderate,0.999997,True
21745_56cbe841,topo_complex,1,21816_3891a442,topo_complex,0.999994,True
21745_56cbe841,topo_complex,2,23480_3f7a8d50,topo_minimal,0.99999,False
21745_56cbe841,topo_complex,3,23049_207a41f0,topo_connected,0.999981,False
21745_56cbe841,topo_complex,4,23252_ef165bed,topo_complex,0.999977,True
21745_56cbe841,topo_complex,5,22474_b10fea1a,topo_complex,0.999968,True
21745_56cbe841,topo_complex,6,22919_3ee91d1a,topo_moderate,0.999967,False
21745_56cbe841,topo_complex,7,21923_41fa6eda,topo_moderate,0.999959,False
21745_56cbe841,topo_complex,8,23044_9a964a68,topo_complex,0.999958,True
21745_56cbe841,topo_complex,9,20788_d25efea2,topo_connected,0.999956,False
21745_56cbe841,topo_complex,10,23132_1847c4ef,topo_complex,0.999953,True
20466_4b3e5186,topo_minimal,1,20376_eefa9511,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,2,21267_35a558cc,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,3,20231_f54462bb,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,4,20479_77930584,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,5,23442_28996649,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,6,20672_0bc07cce,topo_minimal,1.0,True
20466_4b3e5186,topo_minimal,7,20426_79358492,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,8,20705_ac2a0325,topo_isolated,1.0,False
20466_4b3e5186,topo_minimal,9,21243_3ec5d732,topo_minimal,1.0,True
20466_4b3e5186,topo_minimal,10,20291_42287610,topo_isolated,1.0,False
21695_1f33863f,topo_connected,1,20815_b3d9e6c9,topo_minimal,0.999997,False
21695_1f33863f,topo_connected,2,23323_075a079e,topo_moderate,0.999996,False
21695_1f33863f,topo_connected,3,20817_ef63b1a7,topo_minimal,0.999995,False
21695_1f33863f,topo_connected,4,22218_2f85f6ae,topo_connected,0.999994,True
21695_1f33863f,topo_connected,5,23034_b38134ee,topo_connected,0.999988,True
21695_1f33863f,topo_connected,6,20414_a33bd0d7,topo_moderate,0.999971,False
21695_1f33863f,topo_connected,7,20157_db99ab88,topo_moderate,0.999969,False
21695_1f33863f,topo_connected,8,20504_c9e14c9d,topo_connected,0.999967,True
21695_1f33863f,topo_connected,9,22681_124bf3a9,topo_moderate,0.999964,False
21695_1f33863f,topo_connected,10,21600_0027c6fc,topo_moderate,0.999964,False
19518_f220b68a,topo_isolated,1,20947_115d4058,topo_isolated,1.0,True
19518_f220b68a,topo_isolated,2,23250_aa321310,topo_moderate,1.0,False
19518_f220b68a,topo_isolated,3,20409_dafedec6,topo_isolated,1.0,True
19518_f220b68a,topo_isolated,4,22261_6efe61e3,topo_minimal,1.0,False
19518_f220b68a,topo_isolated,5,21570_9cb1d1c4,topo_minimal,0.999998,False
19518_f220b68a,topo_isolated,6,20838_86c931be,topo_minimal,0.999998,False
19518_f220b68a,topo_isolated,7,21422_b2a6bf27,topo_isolated,0.999997,True
19518_f220b68a,topo_isolated,8,20814_5a2be0fb,topo_minimal,0.999995,False
19518_f220b68a,topo_isolated,9,23039_b3d04774,topo_moderate,0.999964,False
19518_f220b68a,topo_isolated,10,20910_c64b5d1b,topo_minimal,0.999931,False
22313_3a8b93dc,topo_connected,1,21706_adfb2ece,topo_moderate,0.999999,False
22313_3a8b93dc,topo_connected,2,20743_c8ea8159,topo_minimal,0.999998,False
22313_3a8b93dc,topo_connected,3,21424_9d516e3a,topo_minimal,0.999997,False
22313_3a8b93dc,topo_connected,4,23128_cb135b1b,topo_minimal,0.999997,False
22313_3a8b93dc,topo_connected,5,23409_e27e3b8b,topo_isolated,0.999997,False
22313_3a8b93dc,topo_connected,6,22162_439af02a,topo_isolated,0.999996,False
22313_3a8b93dc,topo_connected,7,22072_5163223a,topo_moderate,0.999996,False
22313_3a8b93dc,topo_connected,8,21275_c8049742,topo_minimal,0.999994,False
22313_3a8b93dc,topo_connected,9,21224_18ba4aba,topo_moderate,0.999993,False
22313_3a8b93dc,topo_connected,10,22345_bc482c26,topo_isolated,0.999993,False
22251_88fd728c,topo_complex,1,21429_6d2d3974,topo_complex,0.999952,True
22251_88fd728c,topo_complex,2,23283_fadf3820,topo_connected,0.999951,False
22251_88fd728c,topo_complex,3,20858_15bdad00,topo_complex,0.999908,True
22251_88fd728c,topo_complex,4,23120_f7c9092f,topo_connected,0.999889,False
22251_88fd728c,topo_complex,5,22534_e899f645,topo_complex,0.999884,True
22251_88fd728c,topo_complex,6,22376_3ebc82a2,topo_complex,0.999866,True
22251_88fd728c,topo_complex,7,22082_39503fa6,topo_complex,0.999864,True
22251_88fd728c,topo_complex,8,21601_360ce1c7,topo_connected,0.999851,False
22251_88fd728c,topo_complex,9,23379_636204a6,topo_connected,0.999846,False
22251_88fd728c,topo_complex,10,21621_711e1918,topo_complex,0.999806,True
21613_d57e983a,topo_isolated,1,21617_ddd3657b,topo_isolated,1.0,True
21613_d57e983a,topo_isolated,2,21619_19435db0,topo_isolated,1.0,True
21613_d57e983a,topo_isolated,3,21614_5d6afa62,topo_isolated,1.0,True
21613_d57e983a,topo_isolated,4,21610_5dcf1187,topo_isolated,1.0,True
21613_d57e983a,topo_isolated,5,21612_e2981dae,topo_isolated,1.0,True
21613_d57e983a,topo_isolated,6,22131_6b4b60f8,topo_minimal,1.0,False
21613_d57e983a,topo_isolated,7,21615_f2ecc6e8,topo_isolated,0.999999,True
21613_d57e983a,topo_isolated,8,22671_fdd1b1e6,topo_connected,0.999999,False
21613_d57e983a,topo_isolated,9,23440_5956321f,topo_isolated,0.999999,True
21613_d57e983a,topo_isolated,10,22747_3f6faf4c,topo_connected,0.999998,False
22067_624b28e3,topo_moderate,1,22131_6b4b60f8,topo_minimal,0.999999,False
22067_624b28e3,topo_moderate,2,21610_5dcf1187,topo_isolated,0.999999,False
22067_624b28e3,topo_moderate,3,21615_f2ecc6e8,topo_isolated,0.999999,False
22067_624b28e3,topo_moderate,4,22210_649a5363,topo_minimal,0.999999,False
22067_624b28e3,topo_moderate,5,21612_e2981dae,topo_isolated,0.999999,False
22067_624b28e3,topo_moderate,6,23406_1d36b046,topo_minimal,0.999998,False
22067_624b28e3,topo_moderate,7,21619_19435db0,topo_isolated,0.999998,False
22067_624b28e3,topo_moderate,8,21614_5d6afa62,topo_isolated,0.999998,False
22067_624b28e3,topo_moderate,9,21613_d57e983a,topo_isolated,0.999998,False
22067_624b28e3,topo_moderate,10,23184_731e5af0,topo_moderate,0.999998,True
21005_9feee615,topo_isolated,1,21739_57582b8f,topo_connected,0.981836,False
21005_9feee615,topo_isolated,2,20533_0a3e112b,topo_connected,0.973235,False
21005_9feee615,topo_isolated,3,23422_f214bd4d,topo_complex,0.973182,False
21005_9feee615,topo_isolated,4,21656_964b0c84,topo_complex,0.973004,False
21005_9feee615,topo_isolated,5,22430_c6f08b03,topo_complex,0.972796,False
21005_9feee615,topo_isolated,6,22533_e7298b05,topo_complex,0.972747,False
21005_9feee615,topo_isolated,7,21244_d67bbabc,topo_complex,0.972383,False
21005_9feee615,topo_isolated,8,22079_31335df2,topo_connected,0.972291,False
21005_9feee615,topo_isolated,9,22413_901f5867,topo_complex,0.972147,False
21005_9feee615,topo_isolated,10,21069_508a9947,topo_complex,0.971819,False
23250_aa321310,topo_moderate,1,20947_115d4058,topo_isolated,1.0,False
23250_aa321310,topo_moderate,2,19518_f220b68a,topo_isolated,1.0,False
23250_aa321310,topo_moderate,3,20409_dafedec6,topo_isolated,1.0,False
23250_aa321310,topo_moderate,4,22261_6efe61e3,topo_minimal,0.999999,False
23250_aa321310,topo_moderate,5,20838_86c931be,topo_minimal,0.999999,False
23250_aa321310,topo_moderate,6,21570_9cb1d1c4,topo_minimal,0.999998,False
23250_aa321310,topo_moderate,7,20814_5a2be0fb,topo_minimal,0.999997,False
23250_aa321310,topo_moderate,8,21422_b2a6bf27,topo_isolated,0.999996,False
23250_aa321310,topo_moderate,9,23039_b3d04774,topo_moderate,0.99997,True
23250_aa321310,topo_moderate,10,20910_c64b5d1b,topo_minimal,0.999938,False
23155_d7305c5f,topo_complex,1,22652_dc7405ef,topo_connected,0.999995,False
23155_d7305c5f,topo_complex,2,22893_eb8aa8ac,topo_minimal,0.999993,False
23155_d7305c5f,topo_complex,3,21843_effbd24d,topo_connected,0.999991,False
23155_d7305c5f,topo_complex,4,21511_d07c59c2,topo_connected,0.999984,False
23155_d7305c5f,topo_complex,5,19596_fb9531a5,topo_complex,0.999981,True
23155_d7305c5f,topo_complex,6,21838_5bc448b4,topo_moderate,0.999957,False
23155_d7305c5f,topo_complex,7,21081_72fa4ad1,topo_moderate,0.999902,False
23155_d7305c5f,topo_complex,8,22360_42cd6a21,topo_moderate,0.999876,False
23155_d7305c5f,topo_complex,9,22168_a84560a9,topo_connected,0.999874,False
23155_d7305c5f,topo_complex,10,21845_dff8b3a1,topo_complex,0.999863,True
22749_346e10ae,topo_minimal,1,21690_5d1f3475,topo_moderate,1.0,False
22749_346e10ae,topo_minimal,2,23022_86e6a8a0,topo_moderate,0.999999,False
22749_346e10ae,topo_minimal,3,20801_0796e2ee,topo_isolated,0.999999,False
22749_346e10ae,topo_minimal,4,21062_c4ed6d45,topo_minimal,0.999999,True
22749_346e10ae,topo_minimal,5,22844_9b75b8e0,topo_moderate,0.999999,False
22749_346e10ae,topo_minimal,6,22133_465d7a91,topo_isolated,0.999999,False
22749_346e10ae,topo_minimal,7,21630_316322ff,topo_isolated,0.999999,False
22749_346e10ae,topo_minimal,8,20193_2da4f0a0,topo_minimal,0.999999,True
22749_346e10ae,topo_minimal,9,22902_83870421,topo_minimal,0.999999,True
22749_346e10ae,topo_minimal,10,21495_ebbbd369,topo_moderate,0.999999,False
20818_098cad7c,topo_complex,1,23273_8f301ce3,topo_moderate,0.999996,False
20818_098cad7c,topo_complex,2,23378_8d6426ae,topo_moderate,0.999953,False
20818_098cad7c,topo_complex,3,21805_2ba39d00,topo_complex,0.999947,True
20818_098cad7c,topo_complex,4,23154_7c74d190,topo_connected,0.999897,False
20818_098cad7c,topo_complex,5,22278_12f1fb79,topo_minimal,0.99979,False
20818_098cad7c,topo_complex,6,20279_aed6b3b3,topo_complex,0.999374,True
20818_098cad7c,topo_complex,7,21722_68aeba65,topo_complex,0.99896,True
20818_098cad7c,topo_complex,8,22306_c3dca308,topo_complex,0.998112,True
20818_098cad7c,topo_complex,9,22211_b1ee53f0,topo_connected,0.997482,False
20818_098cad7c,topo_complex,10,21924_bbd9f7a9,topo_connected,0.997465,False
7780_6c885e81,topo_complex,1,22812_cf865ed1,topo_moderate,0.999999,False
7780_6c885e81,topo_complex,2,22659_0e686e14,topo_moderate,0.999998,False
7780_6c885e81,topo_complex,3,21958_e48ddf4e,topo_isolated,0.999997,False
7780_6c885e81,topo_complex,4,22311_553b3456,topo_complex,0.999993,True
7780_6c885e81,topo_complex,5,22638_37f9fe91,topo_connected,0.99999,False
7780_6c885e81,topo_complex,6,21386_e234c6b6,topo_moderate,0.999983,False
7780_6c885e81,topo_complex,7,21840_6847d36c,topo_isolated,0.999981,False
7780_6c885e81,topo_complex,8,21831_54ca67d1,topo_minimal,0.999979,False
7780_6c885e81,topo_complex,9,22761_ca309655,topo_complex,0.999971,True
7780_6c885e81,topo_complex,10,21982_bdafa78d,topo_isolated,0.999967,False
21581_8f948e0b,topo_moderate,1,21047_60d69af3,topo_minimal,1.0,False
21581_8f948e0b,topo_moderate,2,23439_18900af2,topo_minimal,1.0,False
21581_8f948e0b,topo_moderate,3,22668_9c30f6c0,topo_minimal,1.0,False
21581_8f948e0b,topo_moderate,4,22907_ff18dbd5,topo_moderate,1.0,True
21581_8f948e0b,topo_moderate,5,23311_ad36a9ec,topo_minimal,1.0,False
21581_8f948e0b,topo_moderate,6,22058_71feafda,topo_isolated,1.0,False
21581_8f948e0b,topo_moderate,7,20467_f1fcc009,topo_isolated,1.0,False
21581_8f948e0b,topo_moderate,8,22843_ff77027f,topo_moderate,0.999999,True
21581_8f948e0b,topo_moderate,9,22227_aca28ff2,topo_moderate,0.999999,True
21581_8f948e0b,topo_moderate,10,22843_cb38a007,topo_moderate,0.999999,True
20186_f66e4ad3,topo_minimal,1,21882_795be793,topo_moderate,0.999999,False
20186_f66e4ad3,topo_minimal,2,21573_31a18ad0,topo_moderate,0.999999,False
20186_f66e4ad3,topo_minimal,3,23103_66470b7e,topo_moderate,0.999999,False
20186_f66e4ad3,topo_minimal,4,21793_4ad5e2c0,topo_minimal,0.999999,True
20186_f66e4ad3,topo_minimal,5,23265_07de6a0b,topo_moderate,0.999999,False
20186_f66e4ad3,topo_minimal,6,22377_d490f505,topo_moderate,0.999999,False
20186_f66e4ad3,topo_minimal,7,21776_fb0bfbc6,topo_minimal,0.999998,True
20186_f66e4ad3,topo_minimal,8,21175_85118898,topo_moderate,0.999998,False
20186_f66e4ad3,topo_minimal,9,20646_4cd14a72,topo_moderate,0.999996,False
20186_f66e4ad3,topo_minimal,10,20406_dacb0300,topo_moderate,0.999996,False
23322_8f85d82d,topo_moderate,1,21390_4d1e2d9c,topo_moderate,0.999999,True
23322_8f85d82d,topo_moderate,2,23043_c0827516,topo_moderate,0.999994,True
