query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
22349_6f67a96e,simple_rotor,3,22727_c514268a,medium_rotor,1.0,False
22349_6f67a96e,simple_rotor,4,23502_5a80f907,medium_rotor,1.0,False
22349_6f67a96e,simple_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
22349_6f67a96e,simple_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
22349_6f67a96e,simple_rotor,7,20322_5a8c6077,medium_rotor,1.0,False
22349_6f67a96e,simple_rotor,8,20231_f54462bb,simple_rotor,1.0,True
22349_6f67a96e,simple_rotor,9,21884_cc2c39f9,medium_rotor,1.0,False
22349_6f67a96e,simple_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
21316_69ed56f5,complex_assembly,1,23511_8651ac1f,high_complexity_rotor,0.908704,False
21316_69ed56f5,complex_assembly,2,22415_658c81dd,complex_assembly,0.862904,True
21316_69ed56f5,complex_assembly,3,21982_bdafa78d,symmetric_rotor,0.86147,False
21316_69ed56f5,complex_assembly,4,22717_08784417,complex_assembly,0.80989,True
21316_69ed56f5,complex_assembly,5,22125_e3a4cad4,complex_assembly,0.808327,True
21316_69ed56f5,complex_assembly,6,20245_f1b25d43,high_complexity_rotor,0.799225,False
21316_69ed56f5,complex_assembly,7,21647_6b6cca6f,complex_assembly,0.79553,True
21316_69ed56f5,complex_assembly,8,23154_7c74d190,high_complexity_rotor,0.789567,False
21316_69ed56f5,complex_assembly,9,21924_bbd9f7a9,high_complexity_rotor,0.786339,False
21316_69ed56f5,complex_assembly,10,21492_8bd34fc1,complex_assembly,0.778544,True
20281_a29f9a18,medium_rotor,1,21005_9feee615,high_complexity_rotor,1.0,False
20281_a29f9a18,medium_rotor,2,23318_65e3a7c9,medium_rotor,1.0,True
20281_a29f9a18,medium_rotor,3,22180_ce7c3bd8,simple_rotor,1.0,False
20281_a29f9a18,medium_rotor,4,23044_9a964a68,medium_rotor,0.999998,True
20281_a29f9a18,medium_rotor,5,21809_8bd6b10e,high_complexity_rotor,0.999991,False
20281_a29f9a18,medium_rotor,6,23322_8f85d82d,medium_rotor,0.999987,True
20281_a29f9a18,medium_rotor,7,21202_e452c491,medium_rotor,0.999977,True
20281_a29f9a18,medium_rotor,8,21292_f94bd96b,medium_rotor,0.999967,True
20281_a29f9a18,medium_rotor,9,22131_6b4b60f8,simple_rotor,0.999967,False
20281_a29f9a18,medium_rotor,10,20646_4cd14a72,simple_rotor,0.999936,False
21243_3ec5d732,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
21243_3ec5d732,simple_rotor,2,22843_ff77027f,simple_rotor,1.0,True
21243_3ec5d732,simple_rotor,3,22727_c514268a,medium_rotor,1.0,False
21243_3ec5d732,simple_rotor,4,23502_5a80f907,medium_rotor,1.0,False
21243_3ec5d732,simple_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
21243_3ec5d732,simple_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
21243_3ec5d732,simple_rotor,7,20322_5a8c6077,medium_rotor,1.0,False
21243_3ec5d732,simple_rotor,8,20231_f54462bb,simple_rotor,1.0,True
21243_3ec5d732,simple_rotor,9,21884_cc2c39f9,medium_rotor,1.0,False
21243_3ec5d732,simple_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
21545_4384f96e,complex_assembly,1,22778_7d85debd,medium_rotor,1.0,False
21545_4384f96e,complex_assembly,2,22981_93f268ae,simple_rotor,1.0,False
21545_4384f96e,complex_assembly,3,21582_a3d32115,complex_assembly,0.999999,True
21545_4384f96e,complex_assembly,4,21539_cfe1f7fd,medium_rotor,0.999999,False
21545_4384f96e,complex_assembly,5,23245_ccd099b6,medium_rotor,0.999995,False
21545_4384f96e,complex_assembly,6,22232_cb53774e,medium_rotor,0.999994,False
21545_4384f96e,complex_assembly,7,23235_f9ccb8b0,complex_assembly,0.999993,True
21545_4384f96e,complex_assembly,8,23194_b675acc0,simple_rotor,0.999982,False
21545_4384f96e,complex_assembly,9,20952_b8a54213,complex_assembly,0.999976,True
21545_4384f96e,complex_assembly,10,22266_078a1f68,medium_rotor,0.999973,False
23258_87a2ba81,high_complexity_rotor,1,23233_ac09e2e5,high_complexity_rotor,0.999917,True
23258_87a2ba81,high_complexity_rotor,2,21709_4dd88551,high_complexity_rotor,0.99983,True
23258_87a2ba81,high_complexity_rotor,3,22638_37f9fe91,symmetric_rotor,0.99983,False
23258_87a2ba81,high_complexity_rotor,4,20279_aed6b3b3,high_complexity_rotor,0.999796,True
23258_87a2ba81,high_complexity_rotor,5,22654_4c426b0f,symmetric_rotor,0.999791,False
23258_87a2ba81,high_complexity_rotor,6,23468_a0bfb573,symmetric_rotor,0.999736,False
23258_87a2ba81,high_complexity_rotor,7,23309_76dcf100,high_complexity_rotor,0.999735,True
23258_87a2ba81,high_complexity_rotor,8,21204_96d26a7f,high_complexity_rotor,0.999735,True
23258_87a2ba81,high_complexity_rotor,9,21697_06656699,high_complexity_rotor,0.999718,True
23258_87a2ba81,high_complexity_rotor,10,20675_66ac9773,high_complexity_rotor,0.999717,True
21839_a8eb6d34,high_complexity_rotor,1,21329_1bfecd1d,high_complexity_rotor,1.0,True
21839_a8eb6d34,high_complexity_rotor,2,22080_594bcb66,symmetric_rotor,1.0,False
21839_a8eb6d34,high_complexity_rotor,3,21825_ce32b0a0,simple_rotor,1.0,False
21839_a8eb6d34,high_complexity_rotor,4,21133_f9a1614e,symmetric_rotor,1.0,False
21839_a8eb6d34,high_complexity_rotor,5,21831_54ca67d1,symmetric_rotor,1.0,False
21839_a8eb6d34,high_complexity_rotor,6,21840_6847d36c,symmetric_rotor,0.999999,False
21839_a8eb6d34,high_complexity_rotor,7,20419_8ce893b6,symmetric_rotor,0.999999,False
21839_a8eb6d34,high_complexity_rotor,8,21828_21ab2114,symmetric_rotor,0.999999,False
21839_a8eb6d34,high_complexity_rotor,9,21838_5bc448b4,high_complexity_rotor,0.999999,True
21839_a8eb6d34,high_complexity_rotor,10,20990_0a226634,symmetric_rotor,0.999999,False
23123_f35404c4,complex_assembly,1,22666_bdaa1303,medium_rotor,1.0,False
23123_f35404c4,complex_assembly,2,22440_014f1bac,medium_rotor,1.0,False
23123_f35404c4,complex_assembly,3,23271_f833d903,complex_assembly,0.999998,True
23123_f35404c4,complex_assembly,4,23466_1cf60d09,medium_rotor,0.999995,False
23123_f35404c4,complex_assembly,5,23363_60e39812,medium_rotor,0.999991,False
23123_f35404c4,complex_assembly,6,22199_8ec9eeb2,medium_rotor,0.999989,False
23123_f35404c4,complex_assembly,7,20176_a02bde39,medium_rotor,0.999987,False
23123_f35404c4,complex_assembly,8,22126_e1cca10f,medium_rotor,0.999986,False
23123_f35404c4,complex_assembly,9,21528_a5d5490f,medium_rotor,0.999982,False
23123_f35404c4,complex_assembly,10,21912_3f74887c,medium_rotor,0.999982,False
21425_d0d47a2a,high_complexity_rotor,1,20668_b2f2633e,high_complexity_rotor,1.0,True
21425_d0d47a2a,high_complexity_rotor,2,22483_f4e4b62a,complex_assembly,0.999938,False
21425_d0d47a2a,high_complexity_rotor,3,22376_3ebc82a2,medium_rotor,0.999921,False
21425_d0d47a2a,high_complexity_rotor,4,21790_aaf9224a,medium_rotor,0.999859,False
21425_d0d47a2a,high_complexity_rotor,5,22492_047b125b,complex_assembly,0.999452,False
21425_d0d47a2a,high_complexity_rotor,6,21503_34f299ca,medium_rotor,0.999414,False
21425_d0d47a2a,high_complexity_rotor,7,22680_1f4026f6,medium_rotor,0.998911,False
21425_d0d47a2a,high_complexity_rotor,8,22372_e91792a1,medium_rotor,0.998911,False
21425_d0d47a2a,high_complexity_rotor,9,22832_731d3b9f,medium_rotor,0.998911,False
21425_d0d47a2a,high_complexity_rotor,10,22214_b098105d,simple_rotor,0.998628,False
22419_dfeb5d33,high_complexity_rotor,1,23037_d0df320c,symmetric_rotor,1.0,False
22419_dfeb5d33,high_complexity_rotor,2,20225_4ce6d59b,symmetric_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,3,22434_2ad62ed6,symmetric_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,4,22659_0e686e14,symmetric_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,5,21692_777db9e2,symmetric_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,6,22893_eb8aa8ac,high_complexity_rotor,0.999999,True
22419_dfeb5d33,high_complexity_rotor,7,21862_ec534e16,simple_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,8,22155_ab18f2b6,symmetric_rotor,0.999999,False
22419_dfeb5d33,high_complexity_rotor,9,20421_0fd51709,high_complexity_rotor,0.999999,True
22419_dfeb5d33,high_complexity_rotor,10,22892_68138f24,symmetric_rotor,0.999999,False
21986_67c5509a,complex_assembly,1,22298_51433023,complex_assembly,1.0,True
21986_67c5509a,complex_assembly,2,23039_b3d04774,simple_rotor,0.999996,False
21986_67c5509a,complex_assembly,3,20421_83f66ddc,medium_rotor,0.999996,False
21986_67c5509a,complex_assembly,4,20421_49bd1188,medium_rotor,0.999996,False
21986_67c5509a,complex_assembly,5,22747_3f6faf4c,simple_rotor,0.999996,False
21986_67c5509a,complex_assembly,6,21745_56cbe841,medium_rotor,0.999996,False
21986_67c5509a,complex_assembly,7,22228_1c82530b,medium_rotor,0.999996,False
21986_67c5509a,complex_assembly,8,23235_f9ccb8b0,complex_assembly,0.999971,True
21986_67c5509a,complex_assembly,9,23245_ccd099b6,medium_rotor,0.999967,False
21986_67c5509a,complex_assembly,10,21582_a3d32115,complex_assembly,0.999951,True
21035_d308c5c4,medium_rotor,1,21337_062b39fa,high_complexity_rotor,1.0,False
21035_d308c5c4,medium_rotor,2,23422_f214bd4d,complex_assembly,0.999989,False
21035_d308c5c4,medium_rotor,3,22076_20e8a107,high_complexity_rotor,0.999873,False
21035_d308c5c4,medium_rotor,4,19566_19d85d3b,high_complexity_rotor,0.999627,False
21035_d308c5c4,medium_rotor,5,21153_a2fb81fe,high_complexity_rotor,0.999627,False
21035_d308c5c4,medium_rotor,6,23413_6702ec7f,medium_rotor,0.999627,True
21035_d308c5c4,medium_rotor,7,20351_dc6e4e1e,complex_assembly,0.999145,False
21035_d308c5c4,medium_rotor,8,20722_90d46353,medium_rotor,0.996227,True
21035_d308c5c4,medium_rotor,9,23368_648717d8,medium_rotor,0.99544,True
21035_d308c5c4,medium_rotor,10,7778_3a9748b3,complex_assembly,0.99507,False
21859_35124f79,complex_assembly,1,21048_75cc125c,medium_rotor,0.999876,False
21859_35124f79,complex_assembly,2,21741_c6faf98e,complex_assembly,0.999876,True
21859_35124f79,complex_assembly,3,21365_ab403591,medium_rotor,0.999876,False
21859_35124f79,complex_assembly,4,20636_ca9eb29a,high_complexity_rotor,0.999753,False
21859_35124f79,complex_assembly,5,20239_49b65a55,medium_rotor,0.999318,False
21859_35124f79,complex_assembly,6,22214_b098105d,simple_rotor,0.999071,False
21859_35124f79,complex_assembly,7,22067_624b28e3,simple_rotor,0.999071,False
21859_35124f79,complex_assembly,8,20421_38b63ca5,medium_rotor,0.998855,False
21859_35124f79,complex_assembly,9,21503_34f299ca,medium_rotor,0.998125,False
21859_35124f79,complex_assembly,10,22492_047b125b,complex_assembly,0.998054,True
22421_19401bdd,high_complexity_rotor,1,22312_3f366a4a,symmetric_rotor,1.0,False
22421_19401bdd,high_complexity_rotor,2,23170_6ea8ded5,symmetric_rotor,0.999999,False
22421_19401bdd,high_complexity_rotor,3,22304_33009be6,simple_rotor,0.999999,False
22421_19401bdd,high_complexity_rotor,4,20697_d3e106b4,high_complexity_rotor,0.999995,True
22421_19401bdd,high_complexity_rotor,5,21958_e48ddf4e,symmetric_rotor,0.999995,False
22421_19401bdd,high_complexity_rotor,6,22027_11a2e852,high_complexity_rotor,0.999995,True
22421_19401bdd,high_complexity_rotor,7,23155_d7305c5f,high_complexity_rotor,0.999989,True
22421_19401bdd,high_complexity_rotor,8,23329_6939d5d9,high_complexity_rotor,0.99998,True
22421_19401bdd,high_complexity_rotor,9,22241_535ad84b,simple_rotor,0.99998,False
22421_19401bdd,high_complexity_rotor,10,21849_a5f563a6,high_complexity_rotor,0.999977,True
22787_49022c32,complex_assembly,1,21994_357aac6f,simple_rotor,0.999963,False
22787_49022c32,complex_assembly,2,21911_429c1a72,simple_rotor,0.99991,False
22787_49022c32,complex_assembly,3,22085_e039a7d3,medium_rotor,0.999798,False
22787_49022c32,complex_assembly,4,22374_aa5bb54d,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,5,22377_d490f505,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,6,20756_75f43564,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,7,20802_802b7d69,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,8,20332_0c2a24aa,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,9,20340_86125547,simple_rotor,0.999685,False
22787_49022c32,complex_assembly,10,20803_473c87ac,simple_rotor,0.999685,False
23103_66470b7e,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
23103_66470b7e,simple_rotor,2,22843_ff77027f,simple_rotor,1.0,True
23103_66470b7e,simple_rotor,3,22727_c514268a,medium_rotor,1.0,False
23103_66470b7e,simple_rotor,4,23502_5a80f907,medium_rotor,1.0,False
23103_66470b7e,simple_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
23103_66470b7e,simple_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
23103_66470b7e,simple_rotor,7,20322_5a8c6077,medium_rotor,1.0,False
23103_66470b7e,simple_rotor,8,20231_f54462bb,simple_rotor,1.0,True
23103_66470b7e,simple_rotor,9,21884_cc2c39f9,medium_rotor,1.0,False
23103_66470b7e,simple_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
20505_017d4cc4,medium_rotor,1,20165_2b088be5,high_complexity_rotor,0.999996,False
20505_017d4cc4,medium_rotor,2,20504_c9e14c9d,medium_rotor,0.999996,True
20505_017d4cc4,medium_rotor,3,20789_1809f41f,medium_rotor,0.999996,True
20505_017d4cc4,medium_rotor,4,22670_9353c710,complex_assembly,0.999996,False
20505_017d4cc4,medium_rotor,5,21626_b34008e6,medium_rotor,0.999988,True
20505_017d4cc4,medium_rotor,6,21513_50fb4d62,medium_rotor,0.999988,True
20505_017d4cc4,medium_rotor,7,20495_e8e7e80c,simple_rotor,0.999988,False
20505_017d4cc4,medium_rotor,8,22581_406c16c4,complex_assembly,0.999979,False
20505_017d4cc4,medium_rotor,9,22747_3f6faf4c,simple_rotor,0.999916,False
20505_017d4cc4,medium_rotor,10,21745_56cbe841,medium_rotor,0.999916,True
23044_9a964a68,medium_rotor,1,21005_9feee615,high_complexity_rotor,0.999998,False
23044_9a964a68,medium_rotor,2,20281_a29f9a18,medium_rotor,0.999998,True
23044_9a964a68,medium_rotor,3,23318_65e3a7c9,medium_rotor,0.999998,True
23044_9a964a68,medium_rotor,4,22180_ce7c3bd8,simple_rotor,0.999998,False
23044_9a964a68,medium_rotor,5,21809_8bd6b10e,high_complexity_rotor,0.999997,False
23044_9a964a68,medium_rotor,6,23322_8f85d82d,medium_rotor,0.999976,True
23044_9a964a68,medium_rotor,7,21202_e452c491,medium_rotor,0.999963,True
23044_9a964a68,medium_rotor,8,20647_cea2e07c,simple_rotor,0.999955,False
23044_9a964a68,medium_rotor,9,21326_ab4d6c43,simple_rotor,0.999955,False
23044_9a964a68,medium_rotor,10,20293_a1999339,high_complexity_rotor,0.999955,False
20682_e208cc63,symmetric_rotor,1,20477_633cca4f,high_complexity_rotor,1.0,False
20682_e208cc63,symmetric_rotor,2,20926_4c0f33f6,symmetric_rotor,1.0,True
20682_e208cc63,symmetric_rotor,3,22057_4947db57,symmetric_rotor,1.0,True
20682_e208cc63,symmetric_rotor,4,23103_43bde2a6,simple_rotor,1.0,False
20682_e208cc63,symmetric_rotor,5,23101_6aec02ee,high_complexity_rotor,1.0,False
20682_e208cc63,symmetric_rotor,6,20451_84d8b290,simple_rotor,1.0,False
20682_e208cc63,symmetric_rotor,7,20216_89b90993,simple_rotor,1.0,False
20682_e208cc63,symmetric_rotor,8,20451_557fe5cd,simple_rotor,1.0,False
20682_e208cc63,symmetric_rotor,9,20807_88c198d5,simple_rotor,1.0,False
20682_e208cc63,symmetric_rotor,10,22311_553b3456,symmetric_rotor,1.0,True
21976_807c9b26,simple_rotor,1,22046_fe3bae6e,medium_rotor,1.0,False
21976_807c9b26,simple_rotor,2,21695_1f33863f,medium_rotor,1.0,False
21976_807c9b26,simple_rotor,3,20141_b9376856,medium_rotor,0.999999,False
21976_807c9b26,simple_rotor,4,22218_2f85f6ae,medium_rotor,0.999995,False
21976_807c9b26,simple_rotor,5,21529_93e51dd9,medium_rotor,0.999995,False
21976_807c9b26,simple_rotor,6,23041_8d3ea25c,medium_rotor,0.999995,False
21976_807c9b26,simple_rotor,7,22040_6461a147,medium_rotor,0.999995,False
21976_807c9b26,simple_rotor,8,21024_9be3d461,high_complexity_rotor,0.999992,False
21976_807c9b26,simple_rotor,9,22061_b50b6b66,medium_rotor,0.999992,False
21976_807c9b26,simple_rotor,10,22270_c6999138,simple_rotor,0.999992,True
21865_c190b734,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
21865_c190b734,simple_rotor,2,22843_ff77027f,simple_rotor,1.0,True
21865_c190b734,simple_rotor,3,22727_c514268a,medium_rotor,1.0,False
21865_c190b734,simple_rotor,4,23502_5a80f907,medium_rotor,1.0,False
21865_c190b734,simple_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
21865_c190b734,simple_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
21865_c190b734,simple_rotor,7,20322_5a8c6077,medium_rotor,1.0,False
21865_c190b734,simple_rotor,8,20231_f54462bb,simple_rotor,1.0,True
21865_c190b734,simple_rotor,9,21884_cc2c39f9,medium_rotor,1.0,False
21865_c190b734,simple_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
20426_79358492,simple_rotor,1,21700_28d193ac,high_complexity_rotor,0.0,False
20426_79358492,simple_rotor,2,21563_c72d37a2,medium_rotor,0.0,False
20426_79358492,simple_rotor,3,20341_6a1588fb,simple_rotor,0.0,True
20426_79358492,simple_rotor,4,22652_dc7405ef,high_complexity_rotor,0.0,False
20426_79358492,simple_rotor,5,21974_1997ebc3,medium_rotor,0.0,False
20426_79358492,simple_rotor,6,21614_5d6afa62,simple_rotor,0.0,True
20426_79358492,simple_rotor,7,21051_5d118b91,simple_rotor,0.0,True
20426_79358492,simple_rotor,8,21570_9cb1d1c4,simple_rotor,0.0,True
20426_79358492,simple_rotor,9,22900_09de4c7a,high_complexity_rotor,0.0,False
20426_79358492,simple_rotor,10,21619_19435db0,simple_rotor,0.0,True
22076_20e8a107,high_complexity_rotor,1,23422_f214bd4d,complex_assembly,0.999937,False
22076_20e8a107,high_complexity_rotor,2,21337_062b39fa,high_complexity_rotor,0.999873,True
22076_20e8a107,high_complexity_rotor,3,21035_d308c5c4,medium_rotor,0.999873,False
22076_20e8a107,high_complexity_rotor,4,20351_dc6e4e1e,complex_assembly,0.999677,False
22076_20e8a107,high_complexity_rotor,5,21153_a2fb81fe,high_complexity_rotor,0.999064,True
22076_20e8a107,high_complexity_rotor,6,19566_19d85d3b,high_complexity_rotor,0.999064,True
22076_20e8a107,high_complexity_rotor,7,23413_6702ec7f,medium_rotor,0.999064,False
22076_20e8a107,high_complexity_rotor,8,20722_90d46353,medium_rotor,0.997484,False
22076_20e8a107,high_complexity_rotor,9,20622_38dd90d0,high_complexity_rotor,0.996102,True
22076_20e8a107,high_complexity_rotor,10,21719_d60b8a4a,medium_rotor,0.994564,False
23217_7c6062e3,high_complexity_rotor,1,20745_3e22ad07,high_complexity_rotor,1.0,True
23217_7c6062e3,high_complexity_rotor,2,21990_7bb6efcf,simple_rotor,0.999999,False
23217_7c6062e3,high_complexity_rotor,3,23377_690165aa,high_complexity_rotor,0.999976,True
23217_7c6062e3,high_complexity_rotor,4,23168_7fdf5427,high_complexity_rotor,0.999969,True
23217_7c6062e3,high_complexity_rotor,5,21685_93737a7a,high_complexity_rotor,0.999956,True
23217_7c6062e3,high_complexity_rotor,6,22278_12f1fb79,high_complexity_rotor,0.999955,True
23217_7c6062e3,high_complexity_rotor,7,20991_6795af4f,high_complexity_rotor,0.9999,True
23217_7c6062e3,high_complexity_rotor,8,21300_ec7da33e,high_complexity_rotor,0.999851,True
23217_7c6062e3,high_complexity_rotor,9,20792_d2ea0500,symmetric_rotor,0.999758,False
23217_7c6062e3,high_complexity_rotor,10,22245_ca848576,symmetric_rotor,0.999721,False
23408_e5fd25ba,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
23408_e5fd25ba,simple_rotor,2,22843_ff77027f,simple_rotor,1.0,True
23408_e5fd25ba,simple_rotor,3,22727_c514268a,medium_rotor,1.0,False
23408_e5fd25ba,simple_rotor,4,23502_5a80f907,medium_rotor,1.0,False
23408_e5fd25ba,simple_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
23408_e5fd25ba,simple_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
23408_e5fd25ba,simple_rotor,7,20322_5a8c6077,medium_rotor,1.0,False
23408_e5fd25ba,simple_rotor,8,20231_f54462bb,simple_rotor,1.0,True
23408_e5fd25ba,simple_rotor,9,21884_cc2c39f9,medium_rotor,1.0,False
23408_e5fd25ba,simple_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
22443_fa24c6f9,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
22443_fa24c6f9,medium_rotor,2,22843_ff77027f,simple_rotor,1.0,False
22443_fa24c6f9,medium_rotor,3,22727_c514268a,medium_rotor,1.0,True
22443_fa24c6f9,medium_rotor,4,23502_5a80f907,medium_rotor,1.0,True
22443_fa24c6f9,medium_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
22443_fa24c6f9,medium_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
22443_fa24c6f9,medium_rotor,7,20322_5a8c6077,medium_rotor,1.0,True
22443_fa24c6f9,medium_rotor,8,20231_f54462bb,simple_rotor,1.0,False
22443_fa24c6f9,medium_rotor,9,21884_cc2c39f9,medium_rotor,1.0,True
22443_fa24c6f9,medium_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
21706_adfb2ece,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
21706_adfb2ece,medium_rotor,2,22843_ff77027f,simple_rotor,1.0,False
21706_adfb2ece,medium_rotor,3,22727_c514268a,medium_rotor,1.0,True
21706_adfb2ece,medium_rotor,4,23502_5a80f907,medium_rotor,1.0,True
21706_adfb2ece,medium_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
21706_adfb2ece,medium_rotor,6,22528_f3370a64,high_complexity_rotor,1.0,False
21706_adfb2ece,medium_rotor,7,20322_5a8c6077,medium_rotor,1.0,True
21706_adfb2ece,medium_rotor,8,20231_f54462bb,simple_rotor,1.0,False
21706_adfb2ece,medium_rotor,9,21884_cc2c39f9,medium_rotor,1.0,True
21706_adfb2ece,medium_rotor,10,22405_20f11d58,high_complexity_rotor,1.0,False
23265_07de6a0b,simple_rotor,1,22534_e899f645,medium_rotor,1.0,False
23265_07de6a0b,simple_rotor,2,22729_232da678,medium_rotor,1.0,False
23265_07de6a0b,simple_rotor,3,22197_94c66357,medium_rotor,1.0,False
23265_07de6a0b,simple_rotor,4,19518_f220b68a,simple_rotor,1.0,True
23265_07de6a0b,simple_rotor,5,22073_951645ae,simple_rotor,1.0,True
23265_07de6a0b,simple_rotor,6,20193_2da4f0a0,simple_rotor,1.0,True
23265_07de6a0b,simple_rotor,7,22133_465d7a91,simple_rotor,1.0,True
23265_07de6a0b,simple_rotor,8,22196_0deb2e34,medium_rotor,1.0,False
23265_07de6a0b,simple_rotor,9,22011_0832eefe,medium_rotor,1.0,False
23265_07de6a0b,simple_rotor,10,21275_c8049742,medium_rotor,1.0,False
21745_56cbe841,medium_rotor,1,20421_49bd1188,medium_rotor,1.0,True
21745_56cbe841,medium_rotor,2,23039_b3d04774,simple_rotor,1.0,False
21745_56cbe841,medium_rotor,3,22747_3f6faf4c,simple_rotor,1.0,False
21745_56cbe841,medium_rotor,4,20421_83f66ddc,medium_rotor,1.0,True
21745_56cbe841,medium_rotor,5,22298_51433023,complex_assembly,0.999998,False
21745_56cbe841,medium_rotor,6,21986_67c5509a,complex_assembly,0.999996,False
21745_56cbe841,medium_rotor,7,22228_1c82530b,medium_rotor,0.999984,True
21745_56cbe841,medium_rotor,8,20165_2b088be5,high_complexity_rotor,0.999948,False
21745_56cbe841,medium_rotor,9,20789_1809f41f,medium_rotor,0.999948,True
21745_56cbe841,medium_rotor,10,20504_c9e14c9d,medium_rotor,0.999948,True
20466_4b3e5186,simple_rotor,1,21700_28d193ac,high_complexity_rotor,0.0,False
20466_4b3e5186,simple_rotor,2,21563_c72d37a2,medium_rotor,0.0,False
20466_4b3e5186,simple_rotor,3,20341_6a1588fb,simple_rotor,0.0,True
20466_4b3e5186,simple_rotor,4,22652_dc7405ef,high_complexity_rotor,0.0,False
20466_4b3e5186,simple_rotor,5,21974_1997ebc3,medium_rotor,0.0,False
20466_4b3e5186,simple_rotor,6,21614_5d6afa62,simple_rotor,0.0,True
20466_4b3e5186,simple_rotor,7,21051_5d118b91,simple_rotor,0.0,True
20466_4b3e5186,simple_rotor,8,21570_9cb1d1c4,simple_rotor,0.0,True
20466_4b3e5186,simple_rotor,9,22900_09de4c7a,high_complexity_rotor,0.0,False
20466_4b3e5186,simple_rotor,10,21619_19435db0,simple_rotor,0.0,True
21695_1f33863f,medium_rotor,1,22046_fe3bae6e,medium_rotor,1.0,True
21695_1f33863f,medium_rotor,2,21976_807c9b26,simple_rotor,1.0,False
21695_1f33863f,medium_rotor,3,20141_b9376856,medium_rotor,0.999999,True
21695_1f33863f,medium_rotor,4,22218_2f85f6ae,medium_rotor,0.999995,True
21695_1f33863f,medium_rotor,5,21529_93e51dd9,medium_rotor,0.999995,True
21695_1f33863f,medium_rotor,6,23041_8d3ea25c,medium_rotor,0.999995,True
21695_1f33863f,medium_rotor,7,22040_6461a147,medium_rotor,0.999995,True
21695_1f33863f,medium_rotor,8,21024_9be3d461,high_complexity_rotor,0.999992,False
21695_1f33863f,medium_rotor,9,22061_b50b6b66,medium_rotor,0.999992,True
21695_1f33863f,medium_rotor,10,22270_c6999138,simple_rotor,0.999992,False
19518_f220b68a,simple_rotor,1,22491_a33562ad,complex_assembly,1.0,False
19518_f220b68a,simple_rotor,2,22534_e899f645,medium_rotor,1.0,False
19518_f220b68a,simple_rotor,3,22729_232da678,medium_rotor,1.0,False
19518_f220b68a,simple_rotor,4,22197_94c66357,medium_rotor,1.0,False
19518_f220b68a,simple_rotor,5,23265_07de6a0b,simple_rotor,1.0,True
19518_f220b68a,simple_rotor,6,22073_951645ae,simple_rotor,1.0,True
19518_f220b68a,simple_rotor,7,20193_2da4f0a0,simple_rotor,1.0,True
19518_f220b68a,simple_rotor,8,22133_465d7a91,simple_rotor,1.0,True
19518_f220b68a,simple_rotor,9,22196_0deb2e34,medium_rotor,1.0,False
19518_f220b68a,simple_rotor,10,22011_0832eefe,medium_rotor,1.0,False
22313_3a8b93dc,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
22313_3a8b93dc,medium_rotor,2,22843_ff77027f,simple_rotor,1.0,False
22313_3a8b93dc,medium_rotor,3,22727_c514268a,medium_rotor,1.0,True
22313_3a8b93dc,medium_rotor,4,23502_5a80f907,medium_rotor,1.0,True
22313_3a8b93dc,medium_rotor,5,23048_8a1a5553,high_complexity_rotor,1.0,False
