QueryAssembly,RetrievedAssembly,OntologySimilarity
22416_4cd31921,23101_6aec02ee,1.0
21391_78fc6345,23239_ba13cf5e,0.7999999999999999
21391_78fc6345,23406_1d36b046,0.7999999999999999
21391_78fc6345,21469_abec26c4,0.7999999999999999
21391_78fc6345,23218_02d26ab4,0.7999999999999999
21391_78fc6345,20495_e8e7e80c,0.7999999999999999
21134_7aa7cd89,22421_19401bdd,0.7999999999999999
21134_7aa7cd89,20697_d3e106b4,0.7999999999999999
21134_7aa7cd89,22419_dfeb5d33,0.7999999999999999
21134_7aa7cd89,22428_c1ffa51a,0.7999999999999999
21134_7aa7cd89,23217_7c6062e3,0.7999999999999999
21700_28d193ac,23130_7417d5b3,0.7999999999999999
21700_28d193ac,20544_43691724,0.7999999999999999
21700_28d193ac,21450_ea24ffcc,0.7999999999999999
21700_28d193ac,21063_037107dc,0.7999999999999999
21700_28d193ac,21739_57582b8f,0.7999999999999999
