assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file
20804_0dcacc66,simple_rotor,1,2.0,28.0,16.0,20.0,2.1682176172804297,276.2060658955961,0.0,Steel,1.75,0,64.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20804_0dcacc66/assembly.json
21353_4686c90c,simple_rotor,1,9.0,183.0,104.0,121.0,4.096185335963922,521.8070491673786,0.0,Steel,1.7596153846153846,0,408.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21353_4686c90c/assembly.json
23236_d5867507,simple_rotor,11,12.0,194.0,98.0,141.0,0.47740335803421335,837.1718738779311,0.0,Wood,1.9795918367346939,0,433.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23236_d5867507/assembly.json
22070_fd1b8e5e,high_complexity_rotor,3,11.0,1972.0,694.0,1323.0,0.0676250875112782,8.614660829462192,0.0,Steel,2.84149855907781,1,3989.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22070_fd1b8e5e/assembly.json
20899_a8d7c6d5,medium_rotor,21,24.0,1213.0,573.0,847.0,36.76511809166028,4683.4545339694605,0.0,"Steel, Mild",2.1169284467713787,0,2633.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20899_a8d7c6d5/assembly.json
22415_658c81dd,complex_assembly,39,158.0,21537.0,8428.0,14234.0,0.057955713973018276,12.198168291512339,0.0,"Phenolic Resin, Steel",2.555410536307546,1,44199.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22415_658c81dd/assembly.json
20551_ff28a959,simple_rotor,1,1.0,50.0,12.0,30.0,42.16887207524886,5371.830837611321,0.0,Steel,4.166666666666667,1,92.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20551_ff28a959/assembly.json
23434_6635ed57,medium_rotor,1,13.0,439.0,187.0,282.0,4.513455387308238,574.9624697207947,0.0,Steel,2.3475935828877006,0,908.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23434_6635ed57/assembly.json
23320_e0711ae9,symmetric_rotor,5,4.0,581.0,230.0,420.0,1.2384082998306716,157.75901908670977,0.0,Steel,2.526086956521739,1,1231.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23320_e0711ae9/assembly.json
20892_b1f89c8d,medium_rotor,6,7.0,493.0,220.0,295.0,0.8646732341268233,110.14945657666539,0.0,Steel,2.2409090909090907,0,1008.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20892_b1f89c8d/assembly.json
21761_fdb5f86d,simple_rotor,1,2.0,146.0,60.0,102.0,0.8830465139201251,112.49000177326435,0.0,Steel,2.433333333333333,0,308.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21761_fdb5f86d/assembly.json
22778_7d85debd,medium_rotor,11,15.0,540.0,277.0,390.0,6.457604231812467,867.8519729984542,0.0,"Steel, Iron, Cast",1.9494584837545126,0,1207.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22778_7d85debd/assembly.json
20958_94222947,simple_rotor,1,4.0,116.0,67.0,86.0,0.8482776252258011,314.1768982317782,0.0,Aluminum,1.7313432835820894,0,269.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20958_94222947/assembly.json
23006_92c5b990,simple_rotor,1,3.0,21.0,16.0,19.0,0.16540310980155476,21.07045984733182,0.0,Steel,1.3125,0,56.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23006_92c5b990/assembly.json
20705_ac2a0325,simple_rotor,1,3.0,14.0,9.0,10.0,1.2061160129014223,153.64535196196462,0.0,Steel,1.5555555555555556,0,33.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20705_ac2a0325/assembly.json
22919_3ee91d1a,medium_rotor,24,35.0,471.0,287.0,353.0,0.0463741445836901,6.883158893300764,0.0,"Nylon 6/6, Steel, Aluminum",1.6411149825783973,0,1111.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22919_3ee91d1a/assembly.json
23342_7193a931,simple_rotor,8,9.0,178.0,93.0,133.0,1.0777088188717885,132.284256116638,0.0,"Steel, Stainless Steel, Brass",1.913978494623656,0,404.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23342_7193a931/assembly.json
21563_c72d37a2,medium_rotor,1,6.0,494.0,205.0,307.0,20.495446989524442,2610.8849668184002,0.0,Steel,2.4097560975609755,0,1006.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21563_c72d37a2/assembly.json
23214_0c411aa1,medium_rotor,1,9.0,483.0,210.0,294.0,37.94208537192349,4833.386671582609,0.0,Steel,2.3,0,987.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23214_0c411aa1/assembly.json
21619_19435db0,simple_rotor,1,2.0,91.0,55.0,65.0,1.539517025551666,196.1168185416135,0.0,Steel,1.6545454545454545,0,211.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21619_19435db0/assembly.json
22900_09de4c7a,high_complexity_rotor,1,6.0,1579.0,679.0,886.0,0.7406845126919246,94.35471499260184,0.0,Steel,2.325478645066274,0,3144.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22900_09de4c7a/assembly.json
21570_9cb1d1c4,simple_rotor,1,10.0,20.0,18.0,16.0,77.91836706237474,5638.6677039926,0.0,"Bronze, Gold, Brass",1.1111111111111112,0,54.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21570_9cb1d1c4/assembly.json
21051_5d118b91,simple_rotor,1,2.0,201.0,94.0,116.0,0.677172514004242,86.26401452283339,0.0,Steel,2.1382978723404253,0,411.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21051_5d118b91/assembly.json
21614_5d6afa62,simple_rotor,1,2.0,93.0,55.0,67.0,1.7918996722444884,228.26747417127243,0.0,Steel,1.690909090909091,0,215.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21614_5d6afa62/assembly.json
21974_1997ebc3,medium_rotor,1,2.0,812.0,336.0,504.0,0.3102099246772102,39.51718785696946,0.0,Steel,2.4166666666666665,0,1652.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21974_1997ebc3/assembly.json
22652_dc7405ef,high_complexity_rotor,18,20.0,1594.0,602.0,1093.0,3.2969009614158855,422.5250959147694,0.0,"Steel, ABS Plastic, Brass",2.647840531561462,1,3289.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22652_dc7405ef/assembly.json
20341_6a1588fb,simple_rotor,3,2.0,87.0,39.0,56.0,0.5093351290821112,189.64881425122124,0.0,"Aluminum, Anodized Red, Rubber, Silicone",2.230769230769231,0,182.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20341_6a1588fb/assembly.json
21426_51651a10,simple_rotor,1,3.0,37.0,21.0,22.0,30355.007107237736,3866879.886272323,0.0,Steel,1.7619047619047619,0,80.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21426_51651a10/assembly.json
22298_51433023,complex_assembly,39,52.0,3108.0,1273.0,2109.0,5.318609620839944,677.5298880050882,0.0,Steel,2.4414768263943443,0,6490.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22298_51433023/assembly.json
22491_a33562ad,complex_assembly,26,26.0,1820.0,741.0,1357.0,23.56072238167195,3001.36590849324,0.0,Steel,2.456140350877193,0,3918.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22491_a33562ad/assembly.json
20421_0fd51709,high_complexity_rotor,1,3.0,2028.0,798.0,1310.0,5.599446615038395,5599.446615038394,0.0,Generic,2.5413533834586466,1,4136.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20421_0fd51709/assembly.json
23136_2b469508,simple_rotor,9,22.0,148.0,111.0,119.0,0.8958506794233753,321.76524704818917,0.0,"Acrylic, Clear, Steel, Aluminum",1.3333333333333333,0,378.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23136_2b469508/assembly.json
23168_7fdf5427,high_complexity_rotor,1,41.0,1955.0,770.0,1262.0,37.64945957144709,4796.109499547403,0.0,Steel,2.538961038961039,1,3987.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23168_7fdf5427/assembly.json
20841_1620ae7d,simple_rotor,6,16.0,12.0,26.0,12.0,0.11764054520697839,14.986056714264762,0.0,Steel,0.46153846153846156,0,50.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20841_1620ae7d/assembly.json
20216_89b90993,simple_rotor,1,2.0,130.0,48.0,88.0,0.0003421098676046699,0.04358087485409808,0.0,"Steel, Mild",2.7083333333333335,1,266.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20216_89b90993/assembly.json
20157_db99ab88,medium_rotor,7,22.0,299.0,175.0,198.0,351.2748928612268,44748.393995060695,0.0,"Steel, Mild",1.7085714285714286,0,672.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20157_db99ab88/assembly.json
21329_1bfecd1d,high_complexity_rotor,2,2.0,3742.0,1482.0,2266.0,0.08039412814971923,29.775603018414536,0.0,Aluminum,2.524966261808367,1,7490.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21329_1bfecd1d/assembly.json
23403_e539620b,simple_rotor,1,2.0,18.0,15.0,15.0,4.660225180797988,593.6592587003806,0.0,Steel,1.2,0,48.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23403_e539620b/assembly.json
22074_c0265b0d,medium_rotor,1,6.0,234.0,108.0,165.0,1.2896658917793358,164.2886486343103,0.0,Steel,2.1666666666666665,0,507.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22074_c0265b0d/assembly.json
21281_6e562106,medium_rotor,1,16.0,547.0,282.0,321.0,3009.1454008735263,383330.6243150989,0.0,Steel,1.9397163120567376,0,1150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21281_6e562106/assembly.json
21793_4ad5e2c0,simple_rotor,1,6.0,163.0,75.0,108.0,0.05886532571420861,7.498767606905558,0.0,Steel,2.1733333333333333,0,346.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21793_4ad5e2c0/assembly.json
20319_9f53cd7c,medium_rotor,19,29.0,1357.0,565.0,849.0,120.49164199097211,941231.9605183797,0.0,"Steel, Mild, Leather, Dark Brown, Rubber, Nitrile",2.4017699115044246,0,2771.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20319_9f53cd7c/assembly.json
23387_c4aa9424,simple_rotor,1,15.0,219.0,103.0,134.0,0.7478412169463505,95.26639706322942,0.0,Steel,2.1262135922330097,0,456.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23387_c4aa9424/assembly.json
22892_68138f24,symmetric_rotor,1,3.0,406.0,136.0,278.0,0.2994880618724295,38.151345461455996,0.0,Steel,2.985294117647059,1,820.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22892_68138f24/assembly.json
21300_ec7da33e,high_complexity_rotor,1,47.0,2723.0,1080.0,1820.0,0.5422647399240333,69.0783108183482,0.0,Steel,2.5212962962962964,1,5623.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21300_ec7da33e/assembly.json
21805_2ba39d00,high_complexity_rotor,9,9.0,4169.0,1525.0,2726.0,1.330241264668278,169.45748594500358,0.0,Steel,2.733770491803279,1,8420.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21805_2ba39d00/assembly.json
22442_7d5c5d5f,high_complexity_rotor,2,13.0,3462.0,2209.0,1286.0,1.4165192802118138,180.44831595054953,0.0,Steel,1.567224988682662,0,6957.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22442_7d5c5d5f/assembly.json
21009_907a2a95,medium_rotor,18,17.0,416.0,211.0,348.0,0.6414571151435231,81.7142821838883,0.0,Steel,1.971563981042654,0,975.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21009_907a2a95/assembly.json
21806_616e985a,simple_rotor,1,2.0,89.0,37.0,54.0,6.794655320302207,865.5611872996442,0.0,Steel,2.4054054054054053,0,180.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21806_616e985a/assembly.json
21352_d60bc953,complex_assembly,21,44.0,11499.0,5259.0,8188.0,667.0736641452107,84977.5368337848,0.0,"Steel, Mild, Steel",2.186537364517969,0,24946.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21352_d60bc953/assembly.json
22886_a6331748,symmetric_rotor,1,1.0,659.0,222.0,440.0,0.6030842416768138,76.82601804800177,0.0,Steel,2.9684684684684686,1,1321.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22886_a6331748/assembly.json
22142_7891a26a,simple_rotor,1,2.0,22.0,15.0,18.0,1.7695328374113461,225.41819584857913,0.0,Steel,1.4666666666666666,0,55.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22142_7891a26a/assembly.json
22331_152ee5c0,high_complexity_rotor,3,1.0,4220.0,1485.0,2775.0,0.04628203166704311,17.14149321001597,0.0,Aluminum,2.8417508417508417,1,8480.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22331_152ee5c0/assembly.json
23128_cb135b1b,medium_rotor,1,2.0,347.0,145.0,207.0,0.17252265786547422,21.97740864528334,0.0,Steel,2.393103448275862,0,699.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23128_cb135b1b/assembly.json
22653_58d6287d,simple_rotor,1,2.0,126.0,58.0,72.0,3.3972069888142907e-06,0.00043276522150500525,0.0,Steel,2.1724137931034484,0,256.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22653_58d6287d/assembly.json
23368_648717d8,medium_rotor,17,104.0,1288.0,654.0,882.0,0.6409641990292246,100.23355333012756,0.0,"Phenolic Resin, Copper, Steel",1.9694189602446484,0,2824.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23368_648717d8/assembly.json
23501_6c48b3c1,medium_rotor,2,28.0,454.0,219.0,304.0,0.006668886439173681,0.56710197566192,0.0,"Steel, Palladium",2.0730593607305936,0,977.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23501_6c48b3c1/assembly.json
21024_9be3d461,high_complexity_rotor,8,7.0,1961.0,935.0,1333.0,11.944897220542554,1521.6429580308984,0.0,Steel,2.097326203208556,0,4229.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21024_9be3d461/assembly.json
19566_19d85d3b,high_complexity_rotor,3,16.0,2559.0,1087.0,1584.0,0.2588668902216643,244.21404737892863,0.0,"Steel, Mild, ABS Plastic",2.354185832566697,0,5230.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19566_19d85d3b/assembly.json
22134_5e72e871,medium_rotor,1,3.0,406.0,188.0,220.0,0.9852787434735728,125.51321572911758,0.0,Steel,2.1595744680851063,0,814.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22134_5e72e871/assembly.json
22706_58a933f4,symmetric_rotor,4,2.0,1148.0,418.0,760.0,0.8947226027593117,113.97740162539003,0.0,Steel,2.7464114832535884,1,2326.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22706_58a933f4/assembly.json
20823_f144e996,medium_rotor,1,12.0,695.0,326.0,360.0,1.2925447653833289,164.65538412526485,0.0,Steel,2.1319018404907975,0,1381.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20823_f144e996/assembly.json
23406_1d36b046,simple_rotor,1,2.0,41.0,36.0,37.0,3.424351766190723,436.2231549287545,0.0,Steel,1.1388888888888888,0,114.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23406_1d36b046/assembly.json
22717_08784417,complex_assembly,30,94.0,15181.0,5613.0,9957.0,0.14693042108158957,18.717251093196126,0.0,Steel,2.704614288259398,1,30751.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22717_08784417/assembly.json
23414_f7d4a688,medium_rotor,1,110.0,1288.0,640.0,869.0,4.976762002588617,2290.332687597029,0.0,"Plastic, Glass, Cast, Clear",2.0125,0,2797.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23414_f7d4a688/assembly.json
21692_777db9e2,symmetric_rotor,1,5.0,666.0,210.0,461.0,1.175284851579056,532.5853177791877,0.0,"Steel, Rubber, Silicone",3.1714285714285713,1,1337.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21692_777db9e2/assembly.json
20792_d2ea0500,symmetric_rotor,1,50.0,228.0,65.0,212.0,7539.434142053198,2792383.0155752585,0.0,Aluminum,3.5076923076923077,1,505.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20792_d2ea0500/assembly.json
20926_4c0f33f6,symmetric_rotor,1,2.0,1232.0,413.0,823.0,1.999500240233732,959.5487635311188,0.0,"Wood, Glass, Cast, Clear",2.983050847457627,1,2468.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20926_4c0f33f6/assembly.json
21248_0a862e3e,symmetric_rotor,1,3.0,786.0,274.0,535.0,0.39910580627652736,50.84150398427101,0.0,Steel,2.8686131386861313,1,1595.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21248_0a862e3e/assembly.json
22365_a4eb929c,symmetric_rotor,1,3.0,1221.0,444.0,803.0,0.05198536595086062,6.622339611574602,0.0,Steel,2.75,1,2468.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22365_a4eb929c/assembly.json
22257_6fb4c50c,simple_rotor,1,3.0,77.0,39.0,45.0,8.467567205168217,1078.6709815500917,0.0,Steel,1.9743589743589745,0,161.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22257_6fb4c50c/assembly.json
20674_2fb6cabd,simple_rotor,1,31.0,92.0,46.0,48.0,118.94045360600356,15151.650140892178,0.0,Steel,2.0,0,186.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20674_2fb6cabd/assembly.json
22028_776fbf0d,complex_assembly,46,22.0,1697.0,667.0,1142.0,2.908465461077799,370.50515427742704,0.0,Steel,2.5442278860569716,1,3506.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22028_776fbf0d/assembly.json
23036_7f9d143f,medium_rotor,1,25.0,467.0,229.0,329.0,0.685193839311377,71.75327851997969,0.0,"Steel, Platinum",2.039301310043668,0,1025.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23036_7f9d143f/assembly.json
20743_c8ea8159,medium_rotor,1,3.0,330.0,138.0,196.0,3.33662445032297,425.04770067808545,0.0,Steel,2.391304347826087,0,664.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20743_c8ea8159/assembly.json
22668_9c30f6c0,simple_rotor,1,2.0,71.0,39.0,47.0,1.0805146200579543,137.64517452967573,0.0,Steel,1.8205128205128205,0,157.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22668_9c30f6c0/assembly.json
22266_078a1f68,medium_rotor,24,34.0,938.0,470.0,660.0,8.679713474866372,8501.188516029746,0.0,Polystyrene,1.995744680851064,0,2068.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22266_078a1f68/assembly.json
21882_795be793,simple_rotor,1,2.0,181.0,79.0,123.0,4.41093373324594,561.9023864007568,0.0,Steel,2.2911392405063293,0,383.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21882_795be793/assembly.json
21601_360ce1c7,medium_rotor,7,10.0,1218.0,551.0,827.0,1.1073335679432499,141.06160101187896,0.0,Steel,2.210526315789474,0,2596.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21601_360ce1c7/assembly.json
23102_211ad1db,symmetric_rotor,1,1.0,503.0,190.0,311.0,0.09221067061797801,11.74658224432841,0.0,Steel,2.6473684210526316,1,1004.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23102_211ad1db/assembly.json
21092_32622a83,medium_rotor,2,24.0,1038.0,462.0,618.0,39.12258137109018,7275.722822831157,0.0,"Steel, Bamboo",2.2467532467532467,0,2118.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21092_32622a83/assembly.json
23039_b3d04774,simple_rotor,4,5.0,111.0,54.0,72.0,0.5703956350601282,814.8509072287545,0.0,Bamboo,2.0555555555555554,0,237.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23039_b3d04774/assembly.json
23132_1847c4ef,medium_rotor,21,23.0,699.0,338.0,493.0,34.43837206062936,4387.05376568527,0.0,Steel,2.0680473372781063,0,1530.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23132_1847c4ef/assembly.json
19810_f77c5501,medium_rotor,10,14.0,1318.0,565.0,869.0,1.471106213511227,187.40206541544296,0.0,"Steel, Mild",2.3327433628318586,0,2752.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19810_f77c5501/assembly.json
20385_f2d30908,simple_rotor,1,2.0,107.0,47.0,60.0,0.358285621940782,138.31762262734972,0.0,"Aluminum 6061, Glass",2.276595744680851,0,214.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20385_f2d30908/assembly.json
22727_c514268a,medium_rotor,1,32.0,528.0,242.0,356.0,4335.919931315482,1414648.8000051097,0.0,"Wood, Gold, Bamboo",2.1818181818181817,0,1126.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22727_c514268a/assembly.json
22278_12f1fb79,high_complexity_rotor,1,30.0,3952.0,1463.0,2636.0,0.13598765099911028,17.323267643198765,0.0,Steel,2.7012987012987013,1,8051.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22278_12f1fb79/assembly.json
21599_80057f94,simple_rotor,2,19.0,213.0,130.0,152.0,0.07742610155939234,11.086010771138,0.0,"Steel, Glass, Cast, Clear",1.6384615384615384,0,495.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21599_80057f94/assembly.json
23226_8d1b5098,complex_assembly,30,59.0,1814.0,887.0,1222.0,4.104370261984017,522.8497149024225,0.0,Steel,2.0450958286358514,0,3923.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23226_8d1b5098/assembly.json
21292_f94bd96b,medium_rotor,8,6.0,406.0,168.0,284.0,0.8077929240340681,299.1825644570623,0.0,Aluminum 6061,2.4166666666666665,0,858.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21292_f94bd96b/assembly.json
23502_5a80f907,medium_rotor,1,7.0,1425.0,608.0,833.0,4.475186520847074e-06,0.0015697784034853597,0.0,"Steel, Glass, Cast, Clear",2.34375,0,2866.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23502_5a80f907/assembly.json
23144_88ca00a5,complex_assembly,24,62.0,4077.0,1737.0,2736.0,522.3484390459305,66541.20242623324,0.0,Steel,2.3471502590673574,0,8550.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23144_88ca00a5/assembly.json
23048_8a1a5553,high_complexity_rotor,1,191.0,2584.0,1264.0,1739.0,7.795025040861959,992.9968204919683,0.0,Steel,2.0443037974683542,0,5587.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23048_8a1a5553/assembly.json
20278_d442e77d,medium_rotor,55,38.0,1358.0,656.0,924.0,43.168520677998345,18786.03476698145,0.0,"Steel, Mild, Wood, Aluminum, Anodized Blue",2.0701219512195124,0,2938.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20278_d442e77d/assembly.json
21202_e452c491,medium_rotor,26,19.0,364.0,179.0,229.0,0.06223897157020357,7.928531410217018,0.0,"Steel, Mild",2.0335195530726256,0,772.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21202_e452c491/assembly.json
23026_e6f08109,medium_rotor,2,73.0,1215.0,581.0,795.0,497.414608799523,110291.48753869702,0.0,"Titanium, Steel",2.091222030981067,0,2591.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23026_e6f08109/assembly.json
20822_5bb36119,simple_rotor,1,2.0,168.0,63.0,110.0,0.5283101949073299,67.30066177163438,0.0,Steel,2.6666666666666665,1,341.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20822_5bb36119/assembly.json
22405_20f11d58,high_complexity_rotor,1,2.0,2792.0,1363.0,1168.0,246.90922880631783,31453.40494347998,0.0,Steel,2.0484225972120322,0,5323.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22405_20f11d58/assembly.json
20188_98b86c0f,simple_rotor,2,2.0,23.0,13.0,18.0,0.012582315970061967,11.870109405718837,0.0,ABS Plastic,1.7692307692307692,0,54.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20188_98b86c0f/assembly.json
20349_a12428da,medium_rotor,105,106.0,864.0,615.0,725.0,61.82547385837642,45971.094666222896,0.0,"Steel, Mild, Wood",1.4048780487804877,0,2204.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20349_a12428da/assembly.json
21244_24c3ce72,complex_assembly,90,174.0,4549.0,2413.0,3321.0,20.771298334894464,5252.275042097885,0.0,"Steel, Mild, Stainless Steel, 440C, rubber, Black",1.8852051388313302,0,10283.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21244_24c3ce72/assembly.json
21274_2fb8c3f5,simple_rotor,1,11.0,58.0,40.0,42.0,0.09614070128389868,12.247223093490277,0.0,Steel,1.45,0,140.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21274_2fb8c3f5/assembly.json
20898_5f5b9bc7,simple_rotor,1,2.0,32.0,15.0,22.0,80.01051993676265,10192.422921880592,0.0,Steel,2.1333333333333333,0,69.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20898_5f5b9bc7/assembly.json
22440_014f1bac,medium_rotor,38,37.0,1295.0,609.0,874.0,2.9824024796659905,379.92388275999843,0.0,Steel,2.1264367816091956,0,2778.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22440_014f1bac/assembly.json
22199_8ec9eeb2,medium_rotor,21,20.0,1292.0,635.0,901.0,5.7518951956774,925.8937809778453,0.0,"Steel, Aluminum",2.0346456692913386,0,2828.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22199_8ec9eeb2/assembly.json
22729_232da678,medium_rotor,4,4.0,307.0,147.0,224.0,2.8279408102069565,360.2472369690391,0.0,Steel,2.0884353741496597,0,678.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22729_232da678/assembly.json
20636_ca9eb29a,high_complexity_rotor,20,83.0,2753.0,1309.0,1848.0,12.245494190956613,4871.012656346084,0.0,"Steel, Wood",2.1031321619556915,0,5910.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20636_ca9eb29a/assembly.json
21611_1d3ff1b6,simple_rotor,1,2.0,109.0,66.0,76.0,1.4947481822647806,190.41378118022686,0.0,Steel,1.6515151515151516,0,251.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21611_1d3ff1b6/assembly.json
22125_e3a4cad4,complex_assembly,93,136.0,24143.0,9358.0,16390.0,75.56476253729423,9626.084399655323,0.0,Steel,2.5799316093182303,1,49891.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22125_e3a4cad4/assembly.json
21979_29f59427,high_complexity_rotor,14,29.0,1576.0,774.0,1006.0,1.4953780753098977,553.8437315962598,0.0,Aluminum,2.0361757105943155,0,3356.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21979_29f59427/assembly.json
21048_75cc125c,medium_rotor,6,21.0,252.0,126.0,168.0,505.16320257479975,64352.00032799998,0.0,Steel,2.0,0,546.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21048_75cc125c/assembly.json
21831_54ca67d1,symmetric_rotor,2,2.0,950.0,333.0,633.0,0.015286435365560942,1.947316607077827,0.0,Steel,2.8528528528528527,1,1916.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21831_54ca67d1/assembly.json
22586_ff3651b2,medium_rotor,1,2.0,630.0,272.0,354.0,0.3109003112593435,39.60513519227305,0.0,Steel,2.3161764705882355,0,1256.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22586_ff3651b2/assembly.json
21422_b2a6bf27,simple_rotor,2,1.0,15.0,13.0,12.0,0.007800856855618467,0.743646983376403,0.0,Silver,1.1538461538461537,0,40.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21422_b2a6bf27/assembly.json
